212067,1164402,Iguanodon gracilis,,,"Lydekker, 1888",,,,,false,,
212068,1164402,Sphenospondylus gracilis,,,"Lydekker, 1888",,,,,false,,
212070,1182256,Kindleia,synonym,,"Jordan, 1927",,,,,false,,
212071,1182256,Stylomyleodon,synonym,,"Russell, 1928",,,,,false,,
212078,1164815,Pseudocylindrodon neglectus,synonym,,"Burke, 1935",,,,,false,,
212079,1164816,Ischyrotomus,synonym,,"Matthew & Gidley, 1919",,,,,false,,
212081,1164818,Pteranodon ingens,nomen dubium,,"Marsh, 1872",,,,,false,,
212084,1165802,Anatosaurus,synonym,,"Lull & Wright, 1942",,,,,false,,
212085,1171150,Anatosaurus edmontoni,synonym,,"Gilmore, 1924",,,,,false,,
212091,1164445,Pseudoprotoceras semicinctus,alternative combination,,Cope,,,,,false,,
212093,1166754,Albertosaurus sternbergi,synonym,,"Matthew & Brown, 1922",,,,,false,,
212094,1166754,Dryptosaurus incrassatus,synonym,,"Hay, 1902",,,,,false,,
212095,1166754,Laelaps incrassatus,synonym,,"Hay, 1902",,,,,false,,
212096,1166754,Gorgosaurus sternbergi,synonym,,"Matthew & Brown, 1922",,,,,false,,
212097,1166754,Dryptosaurus falculus,synonym,,"Cope, 1876",,,,,false,,
212102,1163307,Mesohippus praecocidens,synonym; type name,,"Lambe, 1905",,,,,false,,
212104,1163319,Procaenopus,synonym,,"Figgins, 1934",,,,,false,,
212106,1176628,Triceratops serratus,synonym,,"Marsh, 1890",,,,,false,,
212107,1176628,Triceratops brevicornis,synonym,,"Hatcher & Lull, 1905",,,,,false,,
212108,1176628,Triceratops elatus,synonym,,"Marsh, 1891",,,,,false,,
212109,1176628,Triceratops obtusus,synonym,,"Marsh, 1898",,,,,false,,
212111,1180182,Sigurdia heintzae,synonym,,"Dineley & Loeffler, 1967",,,,,false,,
212112,1180184,Sigurdia heintzae,synonym,,"Dineley & Loeffler, 1967",,,,,false,,
212116,1163532,Antrodemus,synonym,,"Leidy, 1870",,,,,false,,
212117,1163534,Allosaurus atrox,synonym,,"Marsh, 1878",,,,,false,,
212118,1163534,Antrodemus lucaris,synonym,,"Marsh, 1878",,,,,false,,
212119,1163534,Dryptosaurus trihedrodon,synonym,,"Cope, 1877",,,,,false,,
212120,1163534,Laelaps trihedrodon,synonym,,"Cope, 1877",,,,,false,,
212121,1163536,Morosaurus,synonym,,"Marsh, 1878",,,,,false,,
212124,1163584,Palaeoscincus,synonym; nomen dubium,,"Leidy, 1856",,,,,false,,
212125,1163584,Palaeoscincus costatus,synonym; nomen dubium,,"Leidy, 1856",,,,,false,,
212126,1164666,Protolagus,synonym,,"Walker, 1921",,,,,false,,
212127,1164666,Tricium,synonym,,"Cope, 1873",,,,,false,,
212129,1164342,Hemipsalodon cooki,synonym,,"Schlaikjer, 1935",,,,,false,,
212132,1164370,Dinotomius,synonym,,"Williston, 1895",,,,,false,,
212133,1163629,Fabrosaurus,synonym,,"Ginsburg, 1964",,,,,false,,
212134,1163551,Megalosaurus poikilopleuron,subjective synonym,,"Huene, 1923",,,,,false,,
212141,1164026,Monoclonius dawsoni,synonym,,"Lambe, 1902",,,,,false,,
212151,1166136,Coelolepididae,,,"Pander, 1856",,,,,false,,
212163,1163267,Acanthodes affinis,synonym,,"Whiteaves, 1887",,,,,false,,
212187,1152732,Pliomastodon,synonym,,"Osborn, 1926",,,,,false,,
212196,1186232,Aphelops ceratorhinus,synonym; type name,,"Douglass, 1903",,,,,false,,
212207,1164597,Neohipparion affine,synonym,,"Leidy, 1869",,,,,false,,
212208,1169456,Bathmodon,,,"Cope, 1872",,,,,false,,
212214,1186254,Merychippus praecocidens,synonym,,"Russell, 1933",,,,,false,,
212218,1165005,Tillotherium,,,"Marsh, 1873",,,,,false,,
212226,1163306,Mesohippus planidens,synonym; type name,,"Lambe, 1905",,,,,false,,
212227,1163302,Miohippus assiniboiensis,,,"Lambe, 1905",,,,,false,,
212235,1164558,Miohippus gidleyi,synonym,,"Osborn, 1904",,,,,false,,
212240,1166509,Promerycochoerus,,,"Douglass, 1901",,,,,false,,
212241,1166509,Pronomotherium,,,"Douglass, 1907",,,,,false,,
212244,1164551,Desmatochoerus megalodon,alternative combination,,"Peterson, 1906",,,,,false,,
212245,1164551,Promerycochoerus curvidens,synonym,,"Thorpe, 1921",,,,,false,,
212246,1164551,Promerycochoerus gregoryi,synonym,,"Loomis, 1924",,,,,false,,
212249,1164805,Protoreodon paradoxicus,synonym,,"Scott, 1898",,,,,false,,
212250,1164805,Hyomeryx breviceps,synonym,,"Marsh, 1894",,,,,false,,
212251,1167232,Menodus angustigenis,,,"Cope, 1886",,,,,false,,
212252,1167776,Duchesneodus primitivum,,,"Lambe, 1908",,,,,false,,
212253,1164514,Brontops robustus,,,"Marsh, 1887",,,,,false,,
212254,1164539,Cosoryx agilis,alternative combination,,"Douglass, 1899",,,,,false,,
212255,1163984,Megacerops platyceras,alternative combination,,"Osborn, 1887",,,,,false,,
212264,1152655,Dinobastis,synonym,,"Cope, 1893",,,,,false,,
212270,1164112,Colodon longipes,synonym,,"Osborn & Wortman, 1894",,,,,false,,
212271,1164371,Hoplophoneus primaevus,synonym,,"Leidy & Owen, 1851",,,,,false,,
212277,1164442,Stibarus loomisi,synonym,,"Scott, 1940",,,,,false,,
212279,1164757,Poebrotherium andersoni,synonym,,"Troxell, 1917",,,,,false,,
212287,1172770,Cervalces roosevelti,synonym,,"Hay, 1913",,,,,false,,
212288,1172770,Cervalces borealis,synonym,,"Bensley, 1913",,,,,false,,
212290,1164995,Toxotherium woodi,synonym,,"Skinner & Gooris, 1966",,,,,false,,
212293,1185085,Titanoides primaevus,synonym,,"Gidley, 1917",,,,,false,,
212295,1164276,Koskinonodon perfectum,synonym,,"Case, 1922",,,,,false,,
212298,1164628,Irenichnites,synonym,,"Sternberg, 1932",,,,,false,,
212299,1164628,Irenesaurichnites,synonym,,"Sternberg, 1932",,,,,false,,
212313,1165008,Saurornithoides inequalis,synonym,,"Sternberg, 1932",,,,,false,,
212314,1165008,Troodon inequalis,synonym,,"Sternberg, 1932",,,,,false,,
212318,1183078,Majungatholus,synonym,,"Sues & Taquet, 1979",,,,,false,,
212321,1183076,Megalosaurus africanus,synonym,,"Huene, 1956",,,,,false,,
212323,1164064,Caenagnathus collinsi,synonym,,"Sternberg, 1940",,,,,false,,
212328,1165664,Chasmosaurus brevirostris,synonym,,"Lull, 1933",,,,,false,,
212336,1163503,Triceratops sulcatus,nomen dubium,,"Marsh, 1890",,,,,false,,
212337,1163970,Brachyceratops montanensis,nomen dubium,,"Gilmore, 1914",,,,,false,,
