id,language,catalog_number,collection_code,collection,scientific_name,specimen_name,maker,collector,place_collected,date_collected,place_made,site,culture,date_made,specimen_nature,sex,geologic_age,stage,measurements,description,acquisition_number,item_count,system_count,parent_key,broader_text,whole_part,home_location,note,language_of_material,option1,option2,option3,option4,option5,option6,option7,flag1,flag2,flag3,gbif,publish,loan_allowed,offsite,create_date,created_by,update_date,updated_by,location,location_date,location_levels,condition,condition_date,valuation,valuation_date,legal_status
316717,eng,CMNAV 11451,CMNAV,Bird,Falcipennis canadensis,,,"Goddard, John","North America: Canada, Québec, Mun. Rég. de Cté de Minganie",(1916 - 1917),,Goddard-1916 - 1917,,,skin / peau,,,,,,1917-065,1,,,,whole,,,eng,,,,"Original collector: Goddard, John",,,,false,false,false,true,true,true,false,1999-07-15 00:00:00 UTC,CONVERSION,2016-07-27 10:08:17 UTC,XGVIEWS,,,,,,,,permanent collection
316716,eng,CMNAV 11452,CMNAV,Bird,Falcipennis canadensis,,,"Goddard, John","North America: Canada, Québec, Mun. Rég. de Cté de Minganie",(1916 - 1917),,Goddard-1916 - 1917,,,skin / peau,,,,,,1917-065,1,,,,whole,,,eng,,,,"Original collector: Goddard, John",,,,false,false,false,true,true,true,false,1999-07-15 00:00:00 UTC,CONVERSION,2016-07-27 10:09:38 UTC,XGVIEWS,,,,,,,,permanent collection
316715,eng,CMNAV 11453,CMNAV,Bird,Falcipennis canadensis,,,"Goddard, John","North America: Canada, Québec, Mun. Rég. de Cté de Minganie",(1916 - 1917),,Goddard-1916 - 1917,,,skin / peau,,,,,,1917-065,1,,,,whole,,,eng,,,,"Original collector: Goddard, John",,,,false,false,false,true,true,true,false,1999-07-15 00:00:00 UTC,CONVERSION,2016-07-27 10:09:38 UTC,XGVIEWS,,,,,,,,permanent collection
320459,eng,CMNAV S1913,CMNAV,Bird,Somateria mollissima,,,Faune et Parcs du Québec,"North America: Canada, Québec, Mun. Rég. de Cté de Minganie",1976-02-13,,MTCP-13 Feb 1976,,,osteo,M?,,,,Plumage/pelage condition: borealis ?; Fat class: 04,1978-075,1,,,,whole,,,eng,,,,Original collector: MTCP,,,,false,false,false,true,true,true,false,1999-07-15 00:00:00 UTC,CONVERSION,2016-07-27 10:09:41 UTC,XGVIEWS,,,,,,,,permanent collection
320455,eng,CMNAV S1909,CMNAV,Bird,Cepphus grylle,,,Faune et Parcs du Québec,"North America: Canada, Québec, Mun. Rég. de Cté de Minganie",1976-09-08,,MTCP-08 Sep 1976,,,osteo,U,,unknown,,Fat class: 03,1978-075,1,,,,whole,,,eng,,,,Original collector: MTCP,,,,false,false,false,true,true,true,false,1999-07-15 00:00:00 UTC,CONVERSION,2016-07-27 10:10:20 UTC,XGVIEWS,,,,,,,,permanent collection
320277,eng,CMNAV S1726,CMNAV,Bird,Mergus serrator,,,"Dupuis, Pierre","North America: Canada, Québec, Mun. Rég. de Cté de Minganie",,,Dupuis,,,osteo,M,,adult,,Breeding: 24 x 9 mm; testes enlarged; Plumage/pelage condition: molt; Fat class: 04,1978-075,1,,,,whole,,,eng,,,,"Original collector: Dupuis, Pierre",,,,false,false,false,true,true,true,false,1999-07-15 00:00:00 UTC,CONVERSION,2016-07-27 10:09:41 UTC,XGVIEWS,,,,,,,,permanent collection
276731,eng,CMNAV 28196,CMNAV,Bird,Ardea alba,,,"Monger, Albert","North America: Canada, Québec, Mun. Rég. de Cté de Minganie",1937-05-12,,Monger-12 May 1937,,,skin / peau,?,,,,,1937-024,1,,,,whole,,"Specimen remarks: Source: Lecous, H F",eng,,,,"Original collector: Monger, Albert",,,,false,false,false,true,true,true,false,1999-07-15 00:00:00 UTC,CONVERSION,2016-07-27 10:09:31 UTC,XGVIEWS,,,,,,,,permanent collection
141775,eng,CAN 472182,CAN,Vascular Plant,Centaurea montana,,,"Brisson, Samuel","North America: Canada, Québec, Mun. Rég. de Cté de Minganie",1981-07-11,,Brisson-11 JUL 1981,,,,,,,,,,1,,,,whole,,,eng,,,,"Original collector: Brisson, S.",,,,false,false,false,true,true,true,false,1999-07-15 00:00:00 UTC,CONVERSION,2016-07-27 10:08:58 UTC,XGVIEWS,,,,,,,,permanent collection
148595,eng,CAN 472190,CAN,Vascular Plant,Poa eminens,,,"Clausen, Robert T.","North America: Canada, Québec, Mun. Rég. de Cté de Minganie",1959-08-13,,Clausen-13 AUG 1959,,,,,,,,,,1,,,,whole,,"General remarks: Keyword: POA STUDY LOAN - MAY 16, 1990",eng,,,,"Original collector: Clausen, R.T.",,,,false,false,false,true,true,true,false,1999-07-15 00:00:00 UTC,CONVERSION,2016-07-28 14:36:02 UTC,XGVIEWS,,,,,,,,permanent collection
146063,eng,CAN 484902,CAN,Vascular Plant,Festuca altaica,,,"Boudreau, F.","North America: Canada, Québec, Mun. Rég. de Cté de Minganie",1980-08-12,,Boudreau-12 AUG 1980,,,,,,,,,,1,,,,whole,,General remarks: Keyword: FESTUCA - GRASS MANUAL - FLORA OF NORTH AMERICA,eng,,,,"Original collector: Boudreau, F.",,,,false,false,false,true,true,true,false,1999-07-15 00:00:00 UTC,CONVERSION,2016-07-28 14:36:01 UTC,XGVIEWS,,,,,,,,permanent collection
146074,eng,CAN 472192,CAN,Vascular Plant,Festuca rubra,,,"Clausen, Robert T.","North America: Canada, Québec, Mun. Rég. de Cté de Minganie",1959-08-10,,Clausen-10 AUG 1959,,,,,,,,,,1,,,,whole,,"Specimen remarks: CAT REM: Mapped by Stephen J. Darbyshire, Flora of North America Project 987-88.; General remarks: Keyword: FESTUCA - GRASS MANUAL - FLORA OF NORTH AMERICA",eng,Collecting remarks: SGA: s.l.,,,"Original collector: Clausen, R.T.",,,,false,false,false,true,true,true,false,1999-07-15 00:00:00 UTC,CONVERSION,2016-07-28 14:36:01 UTC,XGVIEWS,,,,,,,,permanent collection
146089,eng,CAN 469044,CAN,Vascular Plant,Festuca rubra,,,"Clausen, Robert T.","North America: Canada, Québec, Mun. Rég. de Cté de Minganie",1959-07-23,,Clausen-23 JUL 1959,,,,,,,,,,1,,,,whole,,General remarks: Keyword: FESTUCA - GRASS MANUAL - FLORA OF NORTH AMERICA,eng,"Collecting remarks: SGA: s.l.  Glabrous lemmas: delicate, native.",,,"Original collector: Clausen, R.T.",,,,false,false,false,true,true,true,false,1999-07-15 00:00:00 UTC,CONVERSION,2016-07-28 14:36:01 UTC,XGVIEWS,,,,,,,,permanent collection
165878,eng,CAN 522991,CAN,Vascular Plant,Gymnocarpium dryopteris,,,"Grondin, P.; Bouchard, D.; Couillard, L.","North America: Canada, Québec, Mun. Rég. de Cté de Minganie",1985-07,,Grondin-JUL 1985,,,,,,,,,,1,,,,whole,,General remarks: Keyword: GYMNOCARPIUM OF NORTH AMERICA,eng,,,,"Original collector: Grondin, P.; Bouchard, D.; Couillard, L.",,,,false,false,false,false,true,true,false,1999-07-15 00:00:00 UTC,CONVERSION,2016-07-27 10:09:01 UTC,XGVIEWS,,,,,,,,permanent collection
165874,eng,CAN 522906,CAN,Vascular Plant,Gymnocarpium dryopteris,,,"Grondin, P.; Bouchard, D.; Couillard, L.","North America: Canada, Québec, Mun. Rég. de Cté de Minganie",1985-07,,Grondin-JUL 1985,,,,,,,,,,1,,,,whole,,General remarks: Keyword: GYMNOCARPIUM OF NORTH AMERICA,eng,,,,"Original collector: Grondin, P.; Bouchard, D.; Couillard, L.",,,,false,false,false,false,true,true,false,1999-07-15 00:00:00 UTC,CONVERSION,2016-07-27 10:09:01 UTC,XGVIEWS,,,,,,,,permanent collection
173931,eng,CMNMA 4513,CMNMA,Mammal,Mustela erminea cicognanii,,,"Goddard, John","North America: Canada, Québec, Mun. Rég. de Cté de Minganie",(fall 1920),,Goddard-FAL 1920,,,"study skin, skeleton, skull-complete, (inside)",?,,,,,1921-039,1,,,,whole,,Specimen remarks: Skull inside.; General remarks: Catalogued: 21 FEB 1922,eng,,,,"Original collector: Goddard, John",,,,false,false,false,false,true,true,false,1999-07-15 00:00:00 UTC,CONVERSION,2016-07-27 10:09:04 UTC,XGVIEWS,,,,,,,,permanent collection
173930,eng,CMNMA 4512,CMNMA,Mammal,Tamiasciurus hudsonicus,,,"Goddard, John","North America: Canada, Québec, Mun. Rég. de Cté de Minganie",1920,,Goddard-1920,,,flat skin,?,,,,,1921-039,1,,,,whole,,Specimen remarks: No measurements.; General remarks: Catalogued: 21 FEB 1922,eng,,,,"Original collector: Goddard, John",,,,false,false,false,false,true,true,false,1999-07-15 00:00:00 UTC,CONVERSION,2016-07-27 10:09:04 UTC,XGVIEWS,,,,,,,,permanent collection
173929,eng,CMNMA 4511,CMNMA,Mammal,Glaucomys sabrinus makkovikensis,,,"Goddard, John","North America: Canada, Québec, Mun. Rég. de Cté de Minganie",(winter 1920),,Goddard-WIN 1920,,,"study skin, skeleton, skull-complete, (inside)",?,,,,,1921-039,1,,,,whole,,Specimen remarks: Skull inside.; General remarks: Catalogued: 21 FEB 1922,eng,,,,"Original collector: Goddard, John",,,,false,false,false,false,true,true,false,1999-07-15 00:00:00 UTC,CONVERSION,2016-07-27 10:09:04 UTC,XGVIEWS,,,,,,,,permanent collection
173928,eng,CMNMA 4510,CMNMA,Mammal,Glaucomys sabrinus makkovikensis,,,"Goddard, John","North America: Canada, Québec, Mun. Rég. de Cté de Minganie",(winter 1920),,Goddard-WIN 1920,,,"study skin, skeleton, skull-complete, (inside)",?,,,,,1921-039,1,,,,whole,,Specimen remarks: Skull inside.; General remarks: Catalogued: 21 FEB 1922,eng,,,,"Original collector: Goddard, John",,,,false,false,false,false,true,true,false,1999-07-15 00:00:00 UTC,CONVERSION,2016-07-27 10:09:04 UTC,XGVIEWS,,,,,,,,permanent collection
173927,eng,CMNMA 4509,CMNMA,Mammal,Glaucomys sabrinus makkovikensis,,,"Goddard, John","North America: Canada, Québec, Mun. Rég. de Cté de Minganie",(winter 1920),,Goddard-WIN 1920,,,"study skin, skeleton, skull-complete",?,,,,,1921-039,1,,,,whole,,General remarks: Catalogued: 21 FEB 1922,eng,,,,"Original collector: Goddard, John",,,,false,false,false,false,true,true,false,1999-07-15 00:00:00 UTC,CONVERSION,2016-07-27 10:09:04 UTC,XGVIEWS,,,,,,,,permanent collection
167799,eng,CAN 513255,CAN,Vascular Plant,Poa eminens,,,"Saint John, H.","North America: Canada, Québec, Mun. Rég. de Cté de Minganie",1915-07-07,,St. John-7 JUL 1915,,,,,,,,,,1,,,,whole,,"General remarks: Keyword: POA STUDY LOAN - MAY 16, 1990",eng,,,,"Original collector: St. John, H.",,,,false,false,false,true,true,true,false,1999-07-15 00:00:00 UTC,CONVERSION,2016-07-27 10:09:05 UTC,XGVIEWS,,,,,,,,permanent collection
167794,eng,CAN 522862,CAN,Vascular Plant,Poa eminens,,,"Grondin, P.; Bouchard, D.; Couillard, L.","North America: Canada, Québec, Mun. Rég. de Cté de Minganie",(summer 1985),,Grondin-SUM 1985,,,,,,,,,,1,,,,whole,,"General remarks: Keyword: POA STUDY LOAN - MAY 16, 1990",eng,,,,"Original collector: Grondin, P.; Bouchard, D.; Couillard, L.",,,,false,false,false,true,true,true,false,1999-07-15 00:00:00 UTC,CONVERSION,2016-07-27 10:09:05 UTC,XGVIEWS,,,,,,,,permanent collection
167793,eng,CAN 522863,CAN,Vascular Plant,Poa eminens,,,"Grondin, P.; Bouchard, D.; Couillard, L.","North America: Canada, Québec, Mun. Rég. de Cté de Minganie",(summer 1985),,Grondin-SUM 1985,,,,,,,,,,1,,,,whole,,"General remarks: Keyword: POA STUDY LOAN - MAY 16, 1990",eng,,,,"Original collector: Grondin, P.; Bouchard, D.; Couillard, L.",,,,false,false,false,true,true,true,false,1999-07-15 00:00:00 UTC,CONVERSION,2016-07-27 10:09:05 UTC,XGVIEWS,,,,,,,,permanent collection
164670,eng,CAN 523125,CAN,Vascular Plant,Vicia cracca,,,"Grondin, P.; Bouchard, D.; Couillard, L.","North America: Canada, Québec, Mun. Rég. de Cté de Minganie",1985-07-27,,Grondin-27 JUL 1985,,,,,,,,,,1,,,,whole,,General remarks: Keyword: VICIA STUDY,eng,,,,"Original collector: Grondin, P.; Bouchard, D.; Couillard, L.",,,,false,false,false,false,true,true,false,1999-07-15 00:00:00 UTC,CONVERSION,2016-07-27 10:09:06 UTC,XGVIEWS,,,,,,,,permanent collection
164667,eng,CAN 519251,CAN,Vascular Plant,Vicia cracca,,,"Grandtner, Miroslav M.","North America: Canada, Québec, Mun. Rég. de Cté de Minganie",1976-07-27,,Grandtner-27 JUL 1976,,,,,,,,,,2,,,,whole,,General remarks: Keyword: VICIA STUDY,eng,Collecting remarks: hb: +.2.  Fleurs bleues mauves.,,,"Original collector: Grandtner, M.M.",,,,false,false,false,false,true,true,false,1999-07-15 00:00:00 UTC,CONVERSION,2016-07-27 10:09:02 UTC,XGVIEWS,,,,,,,,permanent collection
159297,eng,CAN 514475,CAN,Vascular Plant,Festuca hyperborea,,,"Saint John, H.","North America: Canada, Québec, Mun. Rég. de Cté de Minganie",1915-08-11,,St. John-11 AUG 1915,,,,,,,,,,2,,,,whole,,"Specimen remarks: CAT REM: Mapped by Stephen J. Darbyshire, Flora of North America Project 987-88.; General remarks: Keyword: FESTUCA - GRASS MANUAL - FLORA OF NORTH AMERICA",eng,Collecting remarks: Dup: CAN 38334.  SGA: The duplicated was annotated by Frederiksen.,,,"Original collector: St. John, H.",,,,false,false,false,true,true,true,false,1999-07-15 00:00:00 UTC,CONVERSION,2016-07-28 14:36:02 UTC,XGVIEWS,,,,,,,,permanent collection
161039,eng,CAN 523372,CAN,Vascular Plant,Lathyrus japonicus var. glaber,,,"Grondin, P.; Bouchard, D.; Couillard, L.","North America: Canada, Québec, Mun. Rég. de Cté de Minganie",(summer 1985),,Grondin-SUM 1985,,,,,,,,,,1,,,,whole,,General remarks: Keyword: LATHYRUS REQUEST,eng,,,,"Original collector: Grondin, P.; Bouchard, D.; Couillard, L.",,,,false,false,false,true,true,true,false,1999-07-15 00:00:00 UTC,CONVERSION,2016-07-28 14:36:02 UTC,XGVIEWS,,,,,,,,permanent collection
161036,eng,CAN 519078,CAN,Vascular Plant,Lathyrus japonicus,,,"Grandtner, Miroslav M.; Marcotte, F.; Roy, G.","North America: Canada, Québec, Mun. Rég. de Cté de Minganie",1979-07-27,,Grandtner-27 JUL 1979,,,,,,,,,,2,,,,whole,,General remarks: Keyword: LATHYRUS REQUEST,eng,,,,"Original collector: Grandtner, M.M.; Marcotte, F.; Roy, G.",,,,false,false,false,true,true,true,false,1999-07-15 00:00:00 UTC,CONVERSION,2016-07-27 10:09:01 UTC,XGVIEWS,,,,,,,,permanent collection
153480,eng,CAN 503081,CAN,Vascular Plant,Gymnocarpium robertianum,,,"Sargent, F.H.","North America: Canada, Québec, Mun. Rég. de Cté de Minganie",1948-07-06,,Sargent-6 JUL 1948,,,,,,,,,,1,,,,whole,,General remarks: Keyword: GYMNOCARPIUM OF NORTH AMERICA,eng,,,,"Original collector: Sargent, F.H.",,,,false,false,false,true,true,true,false,1999-07-15 00:00:00 UTC,CONVERSION,2016-07-28 14:36:02 UTC,XGVIEWS,,,,,,,,permanent collection
160754,eng,CAN 523397,CAN,Vascular Plant,Festuca rubra,,,"Grondin, P.; Bouchard, D.; Couillard, L.","North America: Canada, Québec, Mun. Rég. de Cté de Minganie",(summer 1985),,Grondin-SUM 1985,,,,,,,,,,1,,,,whole,,"Specimen remarks: CAT REM: Mapped by Stephen J. Darbyshire, Flora of North America Project 987-88.; General remarks: Keyword: FESTUCA - GRASS MANUAL - FLORA OF NORTH AMERICA; DUBE LOAN MAY 15, 1990",eng,Collecting remarks: SGA: s.l.,,,"Original collector: Grondin, P.; Bouchard, D.; Couillard, L.",,,,false,false,false,true,true,true,false,1999-07-15 00:00:00 UTC,CONVERSION,2016-07-27 10:09:01 UTC,XGVIEWS,,,,,,,,permanent collection
160753,eng,CAN 523398,CAN,Vascular Plant,Festuca rubra,,,"Grondin, P.; Bouchard, D.; Couillard, L.","North America: Canada, Québec, Mun. Rég. de Cté de Minganie",1985-07-24,,Grondin-24 JUL 1985,,,,,,,,,,1,,,,whole,,"Specimen remarks: CAT REM: Mapped by Stephen J. Darbyshire, Flora of North America Project 987-88.; General remarks: Keyword: FESTUCA - GRASS MANUAL - FLORA OF NORTH AMERICA",eng,Collecting remarks: SGA: s.l.,,,"Original collector: Grondin, P.; Bouchard, D.; Couillard, L.",,,,false,false,false,true,true,true,false,1999-07-15 00:00:00 UTC,CONVERSION,2016-07-27 10:09:01 UTC,XGVIEWS,,,,,,,,permanent collection
160736,eng,CAN 519071,CAN,Vascular Plant,Festuca rubra,,,"Grandtner, Miroslav M.; Marcotte, F.; Roy, G.","North America: Canada, Québec, Mun. Rég. de Cté de Minganie",1979-07-27,,Grandtner-27 JUL 1979,,,,,,,,,,2,,,,whole,,"Specimen remarks: CAT REM: Mapped by Stephen J. Darbyshire, Flora of North America Project 987-88.; General remarks: Keyword: FESTUCA - GRASS MANUAL - FLORA OF NORTH AMERICA",eng,Collecting remarks: SGA: s.l.,,,"Original collector: Grandtner, M.M.; Marcotte, F.; Roy, G.",,,,false,false,false,true,true,true,false,1999-07-15 00:00:00 UTC,CONVERSION,2016-07-27 10:09:02 UTC,XGVIEWS,,,,,,,,permanent collection
146076,eng,CAN 472240,CAN,Vascular Plant,Festuca rubra,,,"Brisson, Samuel","North America: Canada, Québec, Mun. Rég. de Cté de Minganie",1980-07-26,,Brisson-26 JUL 1980,,,,,,,,,,1,,,,whole,,"Specimen remarks: CAT REM: Mapped by Stephen J. Darbyshire, Flora of North America Project 987-88.; General remarks: Keyword: FESTUCA - GRASS MANUAL - FLORA OF NORTH AMERICA",eng,Collecting remarks: SGA: s.l.,,,"Original collector: Brisson, S.",,,,false,false,false,true,true,true,false,1999-07-15 00:00:00 UTC,CONVERSION,2016-07-27 10:09:00 UTC,XGVIEWS,,,,,,,,permanent collection
146064,eng,CAN 484903,CAN,Vascular Plant,Festuca altaica,,,"Bizier, G.","North America: Canada, Québec, Mun. Rég. de Cté de Minganie",1980-08-17,,Bizier-17 AUG 1980,,,,,,,,,,1,,,,whole,,Specimen remarks: Elev: 2200 ft; General remarks: Keyword: FESTUCA - GRASS MANUAL - FLORA OF NORTH AMERICA,eng,,,,"Original collector: Bizier, G.",,,,false,false,false,true,true,true,false,1999-07-15 00:00:00 UTC,CONVERSION,2016-07-28 14:36:01 UTC,XGVIEWS,,,,,,,,permanent collection
148597,eng,CAN 472225,CAN,Vascular Plant,Poa eminens,,,"Brisson, Samuel; Brassard, Léo; Racette, G.","North America: Canada, Québec, Mun. Rég. de Cté de Minganie",1980-07-27,,Brisson-27 JUL 1980,,,,,,,,,,1,,,,whole,,"General remarks: Keyword: POA STUDY LOAN - MAY 16, 1990",eng,,,,"Original collector: Brisson, S.; Brassard, L.; Racette, G.",,,,false,false,false,true,true,true,false,1999-07-15 00:00:00 UTC,CONVERSION,2016-07-27 10:09:00 UTC,XGVIEWS,,,,,,,,permanent collection
148577,eng,CAN 469066,CAN,Vascular Plant,Vicia cracca,,,"Clausen, Robert T.","North America: Canada, Québec, Mun. Rég. de Cté de Minganie",1959-08-03,,Clausen-3 AUG 1959,,,,,,,,,,1,,,,whole,,General remarks: Keyword: VICIA STUDY,eng,Collecting remarks: Petals purple.,,,"Original collector: Clausen, R.T.",,,,false,false,false,false,true,true,false,1999-07-15 00:00:00 UTC,CONVERSION,2016-07-27 10:09:01 UTC,XGVIEWS,,,,,,,,permanent collection
141785,eng,CAN 469083,CAN,Vascular Plant,Gymnocarpium dryopteris,,,"Clausen, Robert T.","North America: Canada, Québec, Mun. Rég. de Cté de Minganie",1959-07-19,,Clausen-19 JUL 1959,,,,,,,,,,1,,,,whole,,General remarks: Keyword: GYMNOCARPIUM OF NORTH AMERICA,eng,,,,"Original collector: Clausen, R.T.",,,,false,false,false,false,true,true,false,1999-07-15 00:00:00 UTC,CONVERSION,2016-07-28 14:36:01 UTC,XGVIEWS,,,,,,,,permanent collection
141787,eng,CAN 472579,CAN,Vascular Plant,Gymnocarpium dryopteris,,,"Brisson, Samuel","North America: Canada, Québec, Mun. Rég. de Cté de Minganie",1980-07-12,,Brisson-12 JUL 1980,,,,,,,,,,1,,,,whole,,General remarks: Keyword: GYMNOCARPIUM OF NORTH AMERICA,eng,,,,"Original collector: Brisson, S.",,,,false,false,false,false,true,true,false,1999-07-15 00:00:00 UTC,CONVERSION,2016-07-28 14:36:01 UTC,XGVIEWS,,,,,,,,permanent collection
141786,eng,CAN 472580,CAN,Vascular Plant,Gymnocarpium dryopteris,,,"Brisson, Samuel; Fortin, L.; Fortin, R.; Bouchard, André","North America: Canada, Québec, Mun. Rég. de Cté de Minganie",1979-07-15,,Brisson-15 JUL 1979,,,,,,,,,,3,,,,whole,,General remarks: Keyword: GYMNOCARPIUM OF NORTH AMERICA,eng,,,,"Original collector: Brisson, S.; Fortin, L.; Fortin, R.; Bouchard, A.",,,,false,false,false,false,true,true,false,1999-07-15 00:00:00 UTC,CONVERSION,2016-07-28 14:36:01 UTC,XGVIEWS,,,,,,,,permanent collection
180799,eng,CMNMA 11382,CMNMA,Mammal,Sorex cinereus miscix,,,"Anderson, Rudolph M.","North America: Canada, Québec, Mun. Rég. de Cté de Minganie",1931-08-02,,Anderson-2 AUG 1931,,,"study skin, skeleton, skull-complete",F,,,100 mm,,1931-056,1,,,,whole,,General remarks: Catalogued: 30 NOV 1931; Dimension remarks: Tail: 42.5 mm;  Hind foot: 11 mm,eng,,,,"Original collector: Anderson, Rudolph Martin",,,,false,false,false,false,true,true,false,1999-07-15 00:00:00 UTC,CONVERSION,2016-07-27 10:09:06 UTC,XGVIEWS,,,,,,,,permanent collection
180801,eng,CMNMA 11384,CMNMA,Mammal,Sorex cinereus cinereus,,,"Anderson, Rudolph M.","North America: Canada, Québec, Mun. Rég. de Cté de Minganie",1931-08-04,,Anderson-4 AUG 1931,,,alc. whole,,,,,,1931-056,1,,,,whole,,General remarks: Catalogued: 30 NOV 1931,eng,,,,"Original collector: Anderson, Rudolph Martin",,,,false,false,false,false,true,true,false,1999-07-15 00:00:00 UTC,CONVERSION,2016-07-27 10:09:06 UTC,XGVIEWS,,,,,,,,permanent collection
178725,eng,CMNMA 9308,CMNMA,Mammal,Zapus hudsonius ladas,,,"Harrold, C.G.","North America: Canada, Québec, Mun. Rég. de Cté de Minganie",1928-06-03,,Harrold-3 JUN 1928,,,"study skin, skeleton, skull-complete",M,,,,,1928-036,1,,,,whole,,General remarks: Catalogued: 11 FEB 1929,eng,,,,"Original collector: Harrold, C.G.",,,,false,false,false,false,true,true,false,1999-07-15 00:00:00 UTC,CONVERSION,2016-07-27 10:09:08 UTC,XGVIEWS,,,,,,,,permanent collection
178727,eng,CMNMA 9310,CMNMA,Mammal,Peromyscus maniculatus maniculatus,,,"Harrold, C.G.","North America: Canada, Québec, Mun. Rég. de Cté de Minganie",1928-06-03,,Harrold-3 JUN 1928,,,"study skin, skeleton, skull-complete",M,,,,,1928-036,1,,,,whole,,General remarks: Catalogued: 11 FEB 1929,eng,,,,"Original collector: Harrold, C.G.",,,,false,false,false,false,true,true,false,1999-07-15 00:00:00 UTC,CONVERSION,2016-07-27 10:09:07 UTC,XGVIEWS,,,,,,,,permanent collection
178729,eng,CMNMA 9312,CMNMA,Mammal,Napaeozapus insignis abietorum,,,"Harrold, C.G.","North America: Canada, Québec, Mun. Rég. de Cté de Minganie",1928-06-07,,Harrold-7 JUN 1928,,,"study skin, skeleton, skull-complete",M,,,,,1928-036,1,,,,whole,,General remarks: Catalogued: 11 FEB 1929,eng,,,,"Original collector: Harrold, C.G.",,,,false,false,false,false,true,true,false,1999-07-15 00:00:00 UTC,CONVERSION,2016-07-27 10:09:07 UTC,XGVIEWS,,,,,,,,permanent collection
