ID Number,xx speckey,xx Scientific Name
CAN 501397,1147003,xxPinus resinosa
CAN 540328,1147003,xxPinus resinosa
CAN 517121,1147003,xxPinus resinosa
CAN 529950,1147003,xxPinus resinosa
CAN 521103,1147003,xxPinus resinosa
CAN 122951,1147004,xxPinus rigida
CAN 205469,1147004,xxPinus rigida
CAN 0205469A,1147004,xxPinus rigida
CAN 0122951A,1147004,xxPinus rigida
CAN 319400A,1147004,xxPinus rigida
CAN 135991,1147005,xxPinus strobus
CAN 440201,1147005,xxPinus strobus
CAN 440220,1147005,xxPinus strobus
CAN 440195,1147005,xxPinus strobus
CAN 439665,1147005,xxPinus strobus
CAN 455713,1147005,xxPinus strobus
CAN 448833,1147005,xxPinus strobus
CAN 458376,1147005,xxPinus strobus
CAN 438402,1147005,xxPinus strobus
CAN 439985,1147005,xxPinus strobus
CAN 455305,1147005,xxPinus strobus
CAN 439527,1147005,xxPinus strobus
CAN 457696,1147005,xxPinus strobus
CAN 474962,1147005,xxPinus strobus
CAN 456296,1147005,xxPinus strobus
CAN 521421,1147005,xxPinus strobus
CAN 516783,1147005,xxPinus strobus
CAN 501392,1147005,xxPinus strobus
CAN 540327,1147005,xxPinus strobus
CAN 517123,1147005,xxPinus strobus
CAN 521102,1147005,xxPinus strobus
CAN 435655,1147006,xxPinus sylvestris
CAN 457697,1147006,xxPinus sylvestris
CAN 501257,1147006,xxPinus sylvestris
CAN 236030,1141715,xxEpilobium
CAN 465640,1141718,xxEpilobium clavatum
CAN 418350,1141720,xxEpilobium hirsutum
CAN 463604,1141720,xxEpilobium hirsutum
CAN 458409,1141720,xxEpilobium hirsutum
CAN 435707,1141720,xxEpilobium hirsutum
CAN 451187,1141720,xxEpilobium hirsutum
CAN 496830,1141720,xxEpilobium hirsutum
CAN 496849,1141720,xxEpilobium hirsutum
CAN 498228,1141720,xxEpilobium hirsutum
CAN 501158,1141720,xxEpilobium hirsutum
CAN 501797,1141720,xxEpilobium hirsutum
CAN 501534,1141720,xxEpilobium hirsutum
CAN 530636,1141720,xxEpilobium hirsutum
CAN 551533,1141720,xxEpilobium hirsutum
CAN 542794,1141720,xxEpilobium hirsutum
CAN 551569,1141720,xxEpilobium hirsutum
CAN 418863,1143845,xxOxytropis maydelliana
CAN 451590,1143845,xxOxytropis maydelliana
CAN 482760,1143845,xxOxytropis maydelliana
CAN 486112,1143845,xxOxytropis maydelliana
CAN 486069,1143845,xxOxytropis maydelliana
CAN 485922,1143845,xxOxytropis maydelliana
CAN 523729,1143845,xxOxytropis maydelliana
CAN 486476,1143845,xxOxytropis maydelliana
CAN 495684,1143845,xxOxytropis maydelliana
CAN 495691,1143845,xxOxytropis maydelliana
CAN 486350,1143845,xxOxytropis maydelliana
CAN 482615,1143845,xxOxytropis maydelliana
CAN 482655,1143845,xxOxytropis maydelliana
CAN 534171,1143845,xxOxytropis maydelliana
CAN 529369,1143845,xxOxytropis maydelliana
CAN 533997,1143845,xxOxytropis maydelliana
CAN 534257,1143845,xxOxytropis maydelliana
CAN 535586,1143845,xxOxytropis maydelliana
CAN 535633,1143845,xxOxytropis maydelliana
CAN 523704,1143845,xxOxytropis maydelliana
CAN 529404,1143845,xxOxytropis maydelliana
CAN 465848,1143847,xxOxytropis podocarpa
CAN 518346,1143847,xxOxytropis podocarpa
CAN 418864,1143848,xxOxytropis sericea
CAN 487977,1143848,xxOxytropis sericea
CAN 410405,1143851,xxOxytropis viscida
CAN 534174,1143851,xxOxytropis viscida
CAN 530868,1143851,xxOxytropis viscida
CAN 550833,1143851,xxOxytropis viscida
CAN 550836,1143851,xxOxytropis viscida
CAN 533955,1143851,xxOxytropis viscida
CAN 260325,1142859,xxRibes hudsonianum
CAN 260324,1142859,xxRibes hudsonianum
CAN 286692,1142859,xxRibes hudsonianum
CAN 286693,1142859,xxRibes hudsonianum
CAN 286694,1142859,xxRibes hudsonianum
CAN 221828,1142859,xxRibes hudsonianum
CAN 221829,1142859,xxRibes hudsonianum
CAN 67868,1142859,xxRibes hudsonianum
CAN 67869,1142859,xxRibes hudsonianum
CAN 278155,1142859,xxRibes hudsonianum
CAN 244449,1142859,xxRibes hudsonianum
CAN 278154,1142859,xxRibes hudsonianum
CAN 260323,1142859,xxRibes hudsonianum
CAN 372507,1142859,xxRibes hudsonianum
CAN 336771,1142859,xxRibes hudsonianum
CAN 336772,1142859,xxRibes hudsonianum
CAN 457380,1142859,xxRibes hudsonianum
CAN 482596,1142859,xxRibes hudsonianum
CAN 470343,1142859,xxRibes hudsonianum
CAN 523902,1142859,xxRibes hudsonianum
CAN 516610,1142859,xxRibes hudsonianum
CAN 485674,1142859,xxRibes hudsonianum
CAN 487811,1142859,xxRibes hudsonianum
CAN 518635,1142859,xxRibes hudsonianum
CAN 518636,1142859,xxRibes hudsonianum
CAN 551424,1142859,xxRibes hudsonianum
CAN 536130,1142862,xxRibes missouriense
CAN 439213,1142867,xxRibes rubrum
CAN 451726,1142867,xxRibes rubrum
CAN 451896,1142867,xxRibes rubrum
CAN 451749,1142867,xxRibes rubrum
CAN 450973,1142867,xxRibes rubrum
CAN 240878,1142870,xxRibes triste
CAN 260334,1142870,xxRibes triste
CAN 260337,1142870,xxRibes triste
CAN 260338,1142870,xxRibes triste
CAN 286700,1142870,xxRibes triste
CAN 286701,1142870,xxRibes triste
CAN 278158,1142870,xxRibes triste
CAN 260336,1142870,xxRibes triste
CAN 260335,1142870,xxRibes triste
CAN 260339,1142870,xxRibes triste
CAN 242676,1142870,xxRibes triste
CAN 20131,1142870,xxRibes triste
CAN 121924,1142870,xxRibes triste
CAN 372506,1142870,xxRibes triste
CAN 410885,1142870,xxRibes triste
CAN 411353,1142870,xxRibes triste
CAN 410556,1142870,xxRibes triste
CAN 416314,1142870,xxRibes triste
CAN 411859,1142870,xxRibes triste
CAN 411892,1142870,xxRibes triste
CAN 412019,1142870,xxRibes triste
CAN 125701,1142870,xxRibes triste
CAN 150489,1142870,xxRibes triste
CAN 141525,1142870,xxRibes triste
CAN 128074,1142870,xxRibes triste
CAN 449290,1142870,xxRibes triste
CAN 443181,1142870,xxRibes triste
CAN 439639,1142870,xxRibes triste
CAN 439900,1142870,xxRibes triste
CAN 315447,1142870,xxRibes triste
CAN 319179,1142870,xxRibes triste
CAN 319619,1142870,xxRibes triste
CAN 328814,1142870,xxRibes triste
CAN 347379,1142870,xxRibes triste
CAN 320569,1142870,xxRibes triste
CAN 319494,1142870,xxRibes triste
CAN 436706,1142870,xxRibes triste
CAN 450657,1142870,xxRibes triste
CAN 457221,1142870,xxRibes triste
CAN 448795,1142870,xxRibes triste
CAN 446402,1142870,xxRibes triste
CAN 446596,1142870,xxRibes triste
CAN 452119,1142870,xxRibes triste
CAN 440003,1142870,xxRibes triste
CAN 457381,1142870,xxRibes triste
CAN 443343,1142870,xxRibes triste
CAN 482595,1142870,xxRibes triste
CAN 485573,1142870,xxRibes triste
CAN 498707,1142870,xxRibes triste
CAN 441374,1142870,xxRibes triste
CAN 447555,1142870,xxRibes triste
CAN 448895,1142870,xxRibes triste
CAN 501568,1142870,xxRibes triste
CAN 501187,1142870,xxRibes triste
CAN 502149,1142870,xxRibes triste
CAN 475970,1142870,xxRibes triste
CAN 516951,1142870,xxRibes triste
CAN 500823,1142870,xxRibes triste
CAN 500848,1142870,xxRibes triste
CAN 501431,1142870,xxRibes triste
CAN 502025,1142870,xxRibes triste
CAN 501017,1142870,xxRibes triste
CAN 487874,1142870,xxRibes triste
CAN 501684,1142870,xxRibes triste
CAN 527322,1142870,xxRibes triste
CAN 534857,1142870,xxRibes triste
CAN 518632,1142870,xxRibes triste
CAN 518633,1142870,xxRibes triste
CAN 528263,1142870,xxRibes triste
CAN 542686,1142870,xxRibes triste
CAN 448855,1143911,xxTrifolium repens
CAN 431044,1143911,xxTrifolium repens
CAN 451137,1143911,xxTrifolium repens
CAN 487753,1143911,xxTrifolium repens
CAN 447527,1143911,xxTrifolium repens
CAN 474747,1143911,xxTrifolium repens
CAN 474857,1143911,xxTrifolium repens
CAN 525719,1143911,xxTrifolium repens
CAN 516810,1143911,xxTrifolium repens
CAN 485754,1143911,xxTrifolium repens
CAN 527361,1143911,xxTrifolium repens
CAN 526581,1143911,xxTrifolium repens
CAN 521319,1143911,xxTrifolium repens
CAN 541985,1143911,xxTrifolium repens
CAN 474983,1143914,xxVicia
CAN 475766,1143914,xxVicia
CAN 77766,1143916,xxVicia caroliniana
CAN 77767,1143916,xxVicia caroliniana
CAN 77768,1143916,xxVicia caroliniana
CAN 77765,1143916,xxVicia caroliniana
CAN 77764,1143916,xxVicia caroliniana
CAN 460390,1143916,xxVicia caroliniana
CAN 535405,1143916,xxVicia caroliniana
CAN 77744,1143917,xxVicia cracca
CAN 77750,1143917,xxVicia cracca
CAN 77749,1143917,xxVicia cracca
CAN 225817,1143917,xxVicia cracca
CAN 222323,1143917,xxVicia cracca
CAN 77752,1143917,xxVicia cracca
CAN 77751,1143917,xxVicia cracca
CAN 77738,1143917,xxVicia cracca
CAN 77745,1143917,xxVicia cracca
CAN 77746,1143917,xxVicia cracca
CAN 222322,1143917,xxVicia cracca
CAN 77741,1143917,xxVicia cracca
CAN 77743,1143917,xxVicia cracca
CAN 77739,1143917,xxVicia cracca
CAN 240661,1143917,xxVicia cracca
CAN 260498,1143917,xxVicia cracca
CAN 286243,1143917,xxVicia cracca
CAN 286244,1143917,xxVicia cracca
CAN 222324,1143917,xxVicia cracca
CAN 286248,1143917,xxVicia cracca
CAN 118776,1143917,xxVicia cracca
CAN 203468,1143917,xxVicia cracca
CAN 286247,1143917,xxVicia cracca
CAN 286249,1143917,xxVicia cracca
CAN 77753,1143917,xxVicia cracca
CAN 77747,1143917,xxVicia cracca
CAN 77742,1143917,xxVicia cracca
CAN 77740,1143917,xxVicia cracca
CAN 118777,1143917,xxVicia cracca
CAN 209977,1143917,xxVicia cracca
CAN 114297,1143917,xxVicia cracca
CAN 114296,1143917,xxVicia cracca
CAN 114295,1143917,xxVicia cracca
CAN 156118,1143917,xxVicia cracca
CAN 77756,1143917,xxVicia cracca
CAN 77754,1143917,xxVicia cracca
CAN 77755,1143917,xxVicia cracca
CAN 249849,1143917,xxVicia cracca
CAN 77757,1143917,xxVicia cracca
CAN 249850,1143917,xxVicia cracca
CAN 77760,1143917,xxVicia cracca
CAN 208704,1143917,xxVicia cracca
CAN 263164,1143917,xxVicia cracca
CAN 77759,1143917,xxVicia cracca
CAN 77712,1143917,xxVicia cracca
CAN 285221,1143917,xxVicia cracca
CAN 77715,1143917,xxVicia cracca
CAN 77714,1143917,xxVicia cracca
CAN 77723,1143917,xxVicia cracca
CAN 77722,1143917,xxVicia cracca
CAN 77721,1143917,xxVicia cracca
CAN 77720,1143917,xxVicia cracca
CAN 77719,1143917,xxVicia cracca
CAN 77718,1143917,xxVicia cracca
CAN 234616,1143917,xxVicia cracca
CAN 77717,1143917,xxVicia cracca
CAN 77716,1143917,xxVicia cracca
CAN 77726,1143917,xxVicia cracca
CAN 77725,1143917,xxVicia cracca
CAN 77724,1143917,xxVicia cracca
CAN 125028,1143917,xxVicia cracca
CAN 230119,1143917,xxVicia cracca
CAN 237340,1143917,xxVicia cracca
CAN 277196,1143917,xxVicia cracca
CAN 118779,1143917,xxVicia cracca
CAN 77713,1143917,xxVicia cracca
CAN 264627,1143917,xxVicia cracca
CAN 231956,1143917,xxVicia cracca
CAN 229540,1143917,xxVicia cracca
CAN 77727,1143917,xxVicia cracca
CAN 77731,1143917,xxVicia cracca
CAN 77732,1143917,xxVicia cracca
CAN 77735,1143917,xxVicia cracca
CAN 77734,1143917,xxVicia cracca
CAN 77730,1143917,xxVicia cracca
CAN 77736,1143917,xxVicia cracca
CAN 77737,1143917,xxVicia cracca
CAN 77728,1143917,xxVicia cracca
CAN 77733,1143917,xxVicia cracca
CAN 289850,1143917,xxVicia cracca
CAN 77729,1143917,xxVicia cracca
CAN 118778,1143917,xxVicia cracca
CAN 286245,1143917,xxVicia cracca
CAN 286246,1143917,xxVicia cracca
CAN 298428,1143917,xxVicia cracca
CAN 77748,1143917,xxVicia cracca
CAN 451057,1143917,xxVicia cracca
CAN 443547,1143917,xxVicia cracca
CAN 439595,1143917,xxVicia cracca
CAN 363560,1143917,xxVicia cracca
CAN 361294,1143917,xxVicia cracca
CAN 348767,1143917,xxVicia cracca
CAN 337262,1143917,xxVicia cracca
CAN 391039,1143917,xxVicia cracca
CAN 389790,1143917,xxVicia cracca
CAN 391040,1143917,xxVicia cracca
CAN 391041,1143917,xxVicia cracca
CAN 391673,1143917,xxVicia cracca
CAN 357669,1143917,xxVicia cracca
CAN 356380,1143917,xxVicia cracca
CAN 375178,1143917,xxVicia cracca
CAN 391037,1143917,xxVicia cracca
CAN 391038,1143917,xxVicia cracca
CAN 365617,1143917,xxVicia cracca
CAN 357668,1143917,xxVicia cracca
CAN 338497,1143917,xxVicia cracca
CAN 338498,1143917,xxVicia cracca
CAN 338496,1143917,xxVicia cracca
CAN 356379,1143917,xxVicia cracca
CAN 348090,1143917,xxVicia cracca
CAN 348344,1143917,xxVicia cracca
CAN 324643,1143917,xxVicia cracca
CAN 323870,1143917,xxVicia cracca
CAN 304519,1143917,xxVicia cracca
CAN 303028,1143917,xxVicia cracca
CAN 302679,1143917,xxVicia cracca
CAN 302678,1143917,xxVicia cracca
CAN 357667,1143917,xxVicia cracca
CAN 374554,1143917,xxVicia cracca
CAN 357315,1143917,xxVicia cracca
CAN 300908,1143917,xxVicia cracca
CAN 314408,1143917,xxVicia cracca
CAN 317698,1143917,xxVicia cracca
CAN 323254,1143917,xxVicia cracca
CAN 336832,1143917,xxVicia cracca
CAN 413056,1143917,xxVicia cracca
CAN 319703,1143917,xxVicia cracca
CAN 399573,1143917,xxVicia cracca
CAN 403990,1143917,xxVicia cracca
CAN 406007,1143917,xxVicia cracca
CAN 343224,1143917,xxVicia cracca
CAN 333965,1143917,xxVicia cracca
CAN 443457,1143917,xxVicia cracca
CAN 336831,1143917,xxVicia cracca
CAN 358847,1143917,xxVicia cracca
CAN 389085,1143917,xxVicia cracca
CAN 333981,1143917,xxVicia cracca
CAN 343223,1143917,xxVicia cracca
CAN 371377,1143917,xxVicia cracca
CAN 372442,1143917,xxVicia cracca
CAN 370612,1143917,xxVicia cracca
CAN 360628,1143917,xxVicia cracca
CAN 360017,1143917,xxVicia cracca
CAN 358848,1143917,xxVicia cracca
CAN 386767,1143917,xxVicia cracca
CAN 386766,1143917,xxVicia cracca
CAN 376702,1143917,xxVicia cracca
CAN 305410,1143917,xxVicia cracca
CAN 396376,1143917,xxVicia cracca
CAN 413612,1143917,xxVicia cracca
CAN 413941,1143917,xxVicia cracca
CAN 414018,1143917,xxVicia cracca
CAN 360321,1143917,xxVicia cracca
CAN 394481,1143917,xxVicia cracca
CAN 308108,1143917,xxVicia cracca
CAN 381672,1143917,xxVicia cracca
CAN 402000,1143917,xxVicia cracca
CAN 401999,1143917,xxVicia cracca
CAN 431700,1143917,xxVicia cracca
CAN 438719,1143917,xxVicia cracca
CAN 456835,1143917,xxVicia cracca
CAN 456834,1143917,xxVicia cracca
CAN 431699,1143917,xxVicia cracca
CAN 446766,1143917,xxVicia cracca
CAN 443229,1143917,xxVicia cracca
CAN 443075,1143917,xxVicia cracca
CAN 445365,1143917,xxVicia cracca
CAN 438496,1143917,xxVicia cracca
CAN 443976,1143917,xxVicia cracca
CAN 460391,1143917,xxVicia cracca
CAN 462802,1143917,xxVicia cracca
CAN 434883,1143917,xxVicia cracca
CAN 450685,1143917,xxVicia cracca
CAN 450732,1143917,xxVicia cracca
CAN 435385,1143917,xxVicia cracca
CAN 431045,1143917,xxVicia cracca
CAN 448288,1143917,xxVicia cracca
CAN 439318,1143917,xxVicia cracca
CAN 457487,1143917,xxVicia cracca
CAN 437784,1143917,xxVicia cracca
CAN 485768,1143917,xxVicia cracca
CAN 494472,1143917,xxVicia cracca
CAN 494837,1143917,xxVicia cracca
CAN 494878,1143917,xxVicia cracca
CAN 485556,1143917,xxVicia cracca
CAN 474989,1143917,xxVicia cracca
CAN 498729,1143917,xxVicia cracca
CAN 475871,1143917,xxVicia cracca
CAN 474877,1143917,xxVicia cracca
CAN 436536,1143917,xxVicia cracca
CAN 436535,1143917,xxVicia cracca
CAN 447711,1143917,xxVicia cracca
CAN 470573,1143917,xxVicia cracca
CAN 475405,1143917,xxVicia cracca
CAN 436885,1143917,xxVicia cracca
CAN 448033,1143917,xxVicia cracca
CAN 436489,1143917,xxVicia cracca
CAN 446426,1143917,xxVicia cracca
CAN 435496,1143917,xxVicia cracca
CAN 474848,1143917,xxVicia cracca
CAN 516781,1143917,xxVicia cracca
CAN 521208,1143917,xxVicia cracca
CAN 501567,1143917,xxVicia cracca
CAN 502217,1143917,xxVicia cracca
CAN 477177,1143917,xxVicia cracca
CAN 477176,1143917,xxVicia cracca
CAN 492752,1143917,xxVicia cracca
CAN 500760,1143917,xxVicia cracca
CAN 487161,1143917,xxVicia cracca
CAN 469066,1143917,xxVicia cracca
CAN 467576,1143917,xxVicia cracca
CAN 467577,1143917,xxVicia cracca
CAN 474058,1143917,xxVicia cracca
CAN 478376,1143917,xxVicia cracca
CAN 480837,1143917,xxVicia cracca
CAN 487264,1143917,xxVicia cracca
CAN 501650,1143917,xxVicia cracca
CAN 534421,1143917,xxVicia cracca
CAN 526351,1143917,xxVicia cracca
CAN 530445,1143917,xxVicia cracca
CAN 528393,1143917,xxVicia cracca
CAN 530579,1143917,xxVicia cracca
CAN 526057,1143917,xxVicia cracca
CAN 526425,1143917,xxVicia cracca
CAN 540450,1143917,xxVicia cracca
CAN 544094,1143917,xxVicia cracca
CAN 542008,1143917,xxVicia cracca
CAN 542195,1143917,xxVicia cracca
CAN 524796,1143917,xxVicia cracca
CAN 516286,1143917,xxVicia cracca
CAN 519929,1143917,xxVicia cracca
CAN 519251,1143917,xxVicia cracca
CAN 519192,1143917,xxVicia cracca
CAN 519362,1143917,xxVicia cracca
CAN 523125,1143917,xxVicia cracca
CAN 531729,1143917,xxVicia cracca
CAN 500684,1143917,xxVicia cracca
CAN 511353,1143917,xxVicia cracca
CAN 450827,1143918,xxVicia villosa
CAN 498214,1143918,xxVicia villosa
CAN 451013,1141810,xxOenothera perennis
CAN 439418,1141810,xxOenothera perennis
CAN 443485,1141810,xxOenothera perennis
CAN 437199,1141810,xxOenothera perennis
CAN 439616,1141810,xxOenothera perennis
CAN 439006,1141810,xxOenothera perennis
CAN 437276,1141810,xxOenothera perennis
CAN 445945,1141810,xxOenothera perennis
CAN 446257,1141810,xxOenothera perennis
CAN 450152,1141810,xxOenothera perennis
CAN 457040,1141810,xxOenothera perennis
CAN 455296,1141810,xxOenothera perennis
CAN 456040,1141810,xxOenothera perennis
CAN 452108,1141810,xxOenothera perennis
CAN 475298,1141810,xxOenothera perennis
CAN 497105,1141810,xxOenothera perennis
CAN 465313,1141810,xxOenothera perennis
CAN 498532,1141810,xxOenothera perennis
CAN 502286,1141810,xxOenothera perennis
CAN 526052,1141810,xxOenothera perennis
CAN 521199,1141810,xxOenothera perennis
CAN 521252,1141810,xxOenothera perennis
CAN 502367,1141810,xxOenothera perennis
CAN 500816,1141810,xxOenothera perennis
CAN 501646,1141810,xxOenothera perennis
CAN 527411,1141810,xxOenothera perennis
CAN 526419,1141810,xxOenothera perennis
CAN 415101,1146229,xxEquisetum sylvaticum
CAN 323500,1146229,xxEquisetum sylvaticum
CAN 319734,1146229,xxEquisetum sylvaticum
CAN 22373,1146229,xxEquisetum sylvaticum
CAN 415326,1146229,xxEquisetum sylvaticum
CAN 449253,1146229,xxEquisetum sylvaticum
CAN 440149,1146229,xxEquisetum sylvaticum
CAN 439597,1146229,xxEquisetum sylvaticum
CAN 355017,1146229,xxEquisetum sylvaticum
CAN 454740,1146229,xxEquisetum sylvaticum
CAN 447410,1146229,xxEquisetum sylvaticum
CAN 447401,1146229,xxEquisetum sylvaticum
CAN 451773,1146229,xxEquisetum sylvaticum
CAN 447589,1146229,xxEquisetum sylvaticum
CAN 430991,1146229,xxEquisetum sylvaticum
CAN 430992,1146229,xxEquisetum sylvaticum
CAN 436794,1146229,xxEquisetum sylvaticum
CAN 436754,1146229,xxEquisetum sylvaticum
CAN 436511,1146229,xxEquisetum sylvaticum
CAN 448300,1146229,xxEquisetum sylvaticum
CAN 454697,1146229,xxEquisetum sylvaticum
CAN 435951,1146229,xxEquisetum sylvaticum
CAN 438903,1146229,xxEquisetum sylvaticum
CAN 451711,1146229,xxEquisetum sylvaticum
CAN 457686,1146229,xxEquisetum sylvaticum
CAN 457440,1146229,xxEquisetum sylvaticum
CAN 457446,1146229,xxEquisetum sylvaticum
CAN 499232,1146229,xxEquisetum sylvaticum
CAN 487953,1146229,xxEquisetum sylvaticum
CAN 476418,1146229,xxEquisetum sylvaticum
CAN 475834,1146229,xxEquisetum sylvaticum
CAN 441378,1146229,xxEquisetum sylvaticum
CAN 441371,1146229,xxEquisetum sylvaticum
CAN 475260,1146229,xxEquisetum sylvaticum
CAN 496940,1146229,xxEquisetum sylvaticum
CAN 497268,1146229,xxEquisetum sylvaticum
CAN 435500,1146229,xxEquisetum sylvaticum
CAN 521610,1146229,xxEquisetum sylvaticum
CAN 524247,1146229,xxEquisetum sylvaticum
CAN 521218,1146229,xxEquisetum sylvaticum
CAN 524592,1146229,xxEquisetum sylvaticum
CAN 524185,1146229,xxEquisetum sylvaticum
CAN 516790,1146229,xxEquisetum sylvaticum
CAN 475623,1146229,xxEquisetum sylvaticum
CAN 534368,1146229,xxEquisetum sylvaticum
CAN 540413,1146229,xxEquisetum sylvaticum
CAN 529857,1146229,xxEquisetum sylvaticum
CAN 540243,1146229,xxEquisetum sylvaticum
CAN 540747,1146229,xxEquisetum sylvaticum
CAN 530142,1146229,xxEquisetum sylvaticum
CAN 526104,1146229,xxEquisetum sylvaticum
CAN 527542,1146229,xxEquisetum sylvaticum
CAN 542749,1146229,xxEquisetum sylvaticum
CAN 542943,1146229,xxEquisetum sylvaticum
CAN 542415,1146229,xxEquisetum sylvaticum
CAN 542593,1146229,xxEquisetum sylvaticum
CAN 551443,1146229,xxEquisetum sylvaticum
CAN 437925,1147460,xxIsoetes riparia
CAN 437990,1147460,xxIsoetes riparia
CAN 437989,1147460,xxIsoetes riparia
CAN 456125,1147460,xxIsoetes riparia
CAN 526038,1147460,xxIsoetes riparia
CAN 475387,1147464,xxIsoetes tuckermanii
CAN 540480,1147464,xxIsoetes tuckermanii
CAN 452552,1147550,xxDryopteris
CAN 540493,1147550,xxDryopteris
CAN 25307,1147552,xxDryopteris cristata
CAN 25306,1147552,xxDryopteris cristata
CAN 1381,1147552,xxDryopteris cristata
CAN 203933,1147552,xxDryopteris cristata
CAN 1380,1147552,xxDryopteris cristata
CAN 451050,1147552,xxDryopteris cristata
CAN 437211,1147552,xxDryopteris cristata
CAN 452724,1147552,xxDryopteris cristata
CAN 455226,1147552,xxDryopteris cristata
CAN 455150,1147552,xxDryopteris cristata
CAN 463053,1147552,xxDryopteris cristata
CAN 455666,1147552,xxDryopteris cristata
CAN 457052,1147552,xxDryopteris cristata
CAN 437841,1147552,xxDryopteris cristata
CAN 455284,1147552,xxDryopteris cristata
CAN 457954,1147552,xxDryopteris cristata
CAN 452410,1147552,xxDryopteris cristata
CAN 438194,1147552,xxDryopteris cristata
CAN 436224,1147552,xxDryopteris cristata
CAN 499233,1147552,xxDryopteris cristata
CAN 498738,1147552,xxDryopteris cristata
CAN 435396,1147552,xxDryopteris cristata
CAN 470578,1147552,xxDryopteris cristata
CAN 498219,1147552,xxDryopteris cristata
CAN 434320,1147552,xxDryopteris cristata
CAN 523880,1147552,xxDryopteris cristata
CAN 521117,1147552,xxDryopteris cristata
CAN 504980,1147552,xxDryopteris cristata
CAN 475825,1147552,xxDryopteris cristata
CAN 501939,1147552,xxDryopteris cristata
CAN 534371,1147552,xxDryopteris cristata
CAN 534817,1147552,xxDryopteris cristata
CAN 528413,1147552,xxDryopteris cristata
CAN 530141,1147552,xxDryopteris cristata
CAN 526209,1147552,xxDryopteris cristata
CAN 530186,1147552,xxDryopteris cristata
CAN 530207,1147552,xxDryopteris cristata
CAN 532936,1147552,xxDryopteris cristata
CAN 540492,1147552,xxDryopteris cristata
CAN 540928,1147552,xxDryopteris cristata
CAN 536393,1147552,xxDryopteris cristata
CAN 536401,1147552,xxDryopteris cristata
CAN 542441,1147552,xxDryopteris cristata
CAN 542078,1147552,xxDryopteris cristata
CAN 452720,1147557,xxDryopteris fragrans
CAN 436694,1147557,xxDryopteris fragrans
CAN 446655,1147557,xxDryopteris fragrans
CAN 436342,1147557,xxDryopteris fragrans
CAN 452232,1147557,xxDryopteris fragrans
CAN 452095,1147557,xxDryopteris fragrans
CAN 448917,1147557,xxDryopteris fragrans
CAN 435991,1147557,xxDryopteris fragrans
CAN 492806,1147557,xxDryopteris fragrans
CAN 465139,1147557,xxDryopteris fragrans
CAN 475574,1147557,xxDryopteris fragrans
CAN 465142,1147557,xxDryopteris fragrans
CAN 475579,1147557,xxDryopteris fragrans
CAN 441445,1147557,xxDryopteris fragrans
CAN 470367,1147557,xxDryopteris fragrans
CAN 497113,1147557,xxDryopteris fragrans
CAN 518116,1147557,xxDryopteris fragrans
CAN 524240,1147557,xxDryopteris fragrans
CAN 518304,1147557,xxDryopteris fragrans
CAN 495710,1147557,xxDryopteris fragrans
CAN 485297,1147557,xxDryopteris fragrans
CAN 534757,1147557,xxDryopteris fragrans
CAN 550871,1147557,xxDryopteris fragrans
CAN 533935,1147557,xxDryopteris fragrans
CAN 457835,1147558,xxDryopteris goldiana
CAN 463827,1147558,xxDryopteris goldiana
CAN 444369,1147558,xxDryopteris goldiana
CAN 501832,1147558,xxDryopteris goldiana
CAN 505184,1147558,xxDryopteris goldiana
CAN 533398,1147558,xxDryopteris goldiana
CAN 443311,1147575,xxMatteuccia struthiopteris
CAN 440232,1147575,xxMatteuccia struthiopteris
CAN 439609,1147575,xxMatteuccia struthiopteris
CAN 451272,1147575,xxMatteuccia struthiopteris
CAN 445922,1147575,xxMatteuccia struthiopteris
CAN 439325,1147575,xxMatteuccia struthiopteris
CAN 498700,1147575,xxMatteuccia struthiopteris
CAN 448896,1147575,xxMatteuccia struthiopteris
CAN 475161,1147575,xxMatteuccia struthiopteris
CAN 521624,1147575,xxMatteuccia struthiopteris
CAN 505002,1147575,xxMatteuccia struthiopteris
CAN 501343,1147575,xxMatteuccia struthiopteris
CAN 485736,1147575,xxMatteuccia struthiopteris
CAN 540379,1147575,xxMatteuccia struthiopteris
CAN 540524,1147575,xxMatteuccia struthiopteris
CAN 528405,1147575,xxMatteuccia struthiopteris
CAN 530162,1147575,xxMatteuccia struthiopteris
CAN 530542,1147575,xxMatteuccia struthiopteris
CAN 542189,1147575,xxMatteuccia struthiopteris
CAN 452701,1147577,xxOnoclea sensibilis
CAN 439610,1147577,xxOnoclea sensibilis
CAN 323507,1147577,xxOnoclea sensibilis
CAN 319658,1147577,xxOnoclea sensibilis
CAN 448299,1147577,xxOnoclea sensibilis
CAN 451120,1147577,xxOnoclea sensibilis
CAN 439359,1147577,xxOnoclea sensibilis
CAN 436212,1147577,xxOnoclea sensibilis
CAN 474828,1147577,xxOnoclea sensibilis
CAN 498701,1147577,xxOnoclea sensibilis
CAN 475263,1147577,xxOnoclea sensibilis
CAN 470562,1147577,xxOnoclea sensibilis
CAN 498644,1147577,xxOnoclea sensibilis
CAN 521164,1147577,xxOnoclea sensibilis
CAN 521619,1147577,xxOnoclea sensibilis
CAN 501189,1147577,xxOnoclea sensibilis
CAN 520947,1147577,xxOnoclea sensibilis
CAN 524587,1147577,xxOnoclea sensibilis
CAN 502377,1147577,xxOnoclea sensibilis
