id_number,label_name,taxon_link,ident,id_date,type_status,higher_taxa,count,sex,coll_num,collector,place_collected,date_collected,spec_nature,description,acq_number,site_desc,altitude,lat,long,site_notes,home_loc
CMNAR 11874,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Cook, Francis R.; Cook, Wanda J.","North America: Canada, Manitoba",1969-06-13,,,1969-366,31 mi. W. on Hwy. 1 of jct. with Hwy. 11,"",49.676667,-96.593611,,
CMNAR 11888,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Cook, Francis R.","North America: Canada, Manitoba",1969-06-18,fluid,,1969-366,31 mi. W. on Hwy. 1 of jct. with Hwy. 11,"",49.676667,-96.593611,,
CMNAR 11901,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Cook, Francis R.; Cook, Joyce C.; Cook, Wanda J.","North America: Canada, Manitoba",1969-06-22,,,1969-366,31 mi. W. on Hwy. 1 of jct. with Hwy. 11,"",49.676667,-96.593611,,
CMNAR 11343,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Cook, Francis R.; Cook, Joyce C.; Cook, Wanda J.","North America: Canada, Manitoba",1968-07-14,,,1969-064,1 mi. N. of Beausejour,"",50.066667,-96.5,,
CMNAR 11347,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Cook, Francis R.; Cook, Joyce C.; Cook, Wanda J.","North America: Canada, Manitoba",1968-07-14,fluid,,1969-064,4 mi. E. on Hwy. 44 of Beausejour,"",50.062222,-96.425556,,
CMNAR 11352,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Cook, Francis R.; Cook, Joyce C.; Cook, Wanda J.","North America: Canada, Manitoba",1968-07-14,,,1969-064,14 mi. E. on Hwy. 44 of Beausejour,"",50.064167,-96.200833,,
CMNAR 11360,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Cook, Francis R.; Cook, Joyce C.; Cook, Wanda J.","North America: Canada, Manitoba",1968-07-17,,,1969-064,2 mi. ESE. of Ste. Anne,"",49.65,-96.6,,
CMNAR 11362,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Cook, Francis R.","North America: Canada, Manitoba",1968-07-18,,,1969-064,22 mi. W. on Hwy. 1 of jct. with Hwy. 11,"",49.666667,-96.376111,,
CMNAR 11367,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Cook, Francis R.","North America: Canada, Manitoba",1968-07-18,fluid,,1969-064,"Brokenhead River, 17 mi. W. on Hwy. 1 of jct. with Hwy. 11","",49.65,-96.283333,,
CMNAR 11372,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Cook, Francis R.","North America: Canada, Manitoba",1968-07-18,,,1969-064,3 mi. W. on Hwy. 1 of jct. with Hwy. 11,"",49.658611,-95.988611,,
CMNAR 11379,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Cook, Francis R.; Cook, Joyce C.; Cook, Wanda J.","North America: Canada, Manitoba",1968-07-20,,,1969-064,8 mi. S. on Hwy. 12 of Steinbach,"",49.409167,-96.688889,,
CMNAR 11383,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Cook, Francis R.; Cook, Joyce C.; Cook, Wanda J.","North America: Canada, Manitoba",1968-07-20,fluid,,1969-064,3 mi. NW. on Hwy. 12 of jct. with Rat River,"",49.235278,-96.341667,,
CMNAR 11403,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Cook, Francis R.","North America: Canada, Manitoba",1968-07-23,,,1969-064,22 mi. W. on Hwy. 1 of jct. with Hwy. 11,"",49.666667,-96.376111,,
CMNAR 11415,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Cook, Francis R.; Cook, Joyce C.; Cook, Wanda J.","North America: Canada, Manitoba",1968-07-24,,,1969-064,3 mi. W. on Hwy. 1 of jct. with Hwy. 11,"",49.658611,-95.988611,,
CMNAR 11425,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Cook, Francis R.; Cook, Joyce C.; Cook, Wanda J.","North America: Canada, Manitoba",1968-07-25,,,1969-064,1 mi. SW. on Hwy. 59 of Libau turnoff,"",50.256111,-96.728056,,
CMNAR 11431,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Cook, Francis R.; Cook, Joyce C.; Cook, Wanda J.","North America: Canada, Manitoba",1968-07-26,,,1969-064,2 mi. ESE. of Ste. Anne,"",49.65,-96.6,,
CMNAR 11433,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Cook, Francis R.; Cook, Joyce C.; Cook, Wanda J.","North America: Canada, Manitoba",1968-07-26,,,1969-064,8 mi. S. on Hwy. 12 of Steinbach,"",49.409167,-96.688889,,
CMNAR 11437,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Cook, Francis R.; Cook, Joyce C.; Cook, Wanda J.","North America: Canada, Manitoba",1968-07-26,,,1969-064,3 mi. NW. on Hwy. 12 of jct. with Rat River,"",49.235278,-96.341667,,
CMNAR 11443,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Cook, Francis R.; Cook, Joyce C.; Cook, Wanda J.","North America: Canada, Manitoba",1968-07-27,,,1969-064,3 mi. SE. on Hwy. 210 of Giroux,"",49.536944,-96.530278,,
CMNAR 11446,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Cook, Francis R.; Cook, Joyce C.; Cook, Wanda J.","North America: Canada, Manitoba",1968-07-27,,,1969-064,4 mi. E. on Hwy. 210 of Marchant,"",49.436944,-96.296944,,
CMNAR 11463,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Cook, Francis R.; Cook, Joyce C.; Cook, Wanda J.","North America: Canada, Manitoba",1968-07-28,,,1969-064,4 mi. E. on Hwy. 44 of Beausejour,"",50.062222,-96.425556,,
CMNAR 11467,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Cook, Francis R.; Cook, Joyce C.; Cook, Wanda J.","North America: Canada, Manitoba",1968-07-28,,,1969-064,14 mi. E. on Hwy. 44 of Beausejour,"",50.064167,-96.200833,,
CMNAR 11473,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Cook, Francis R.","North America: Canada, Manitoba",1968-07-31,,,1969-064,22 mi. W. on Hwy. 1 of jct. with Hwy. 11,"",49.666667,-96.376111,,
CMNAR 11479,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Cook, Francis R.","North America: Canada, Manitoba",1968-07-31,,,1969-064,3 mi. W. on Hwy. 1 of jct. with Hwy. 11,"",49.658611,-95.988611,,
CMNAR 11493,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Cook, Francis R.; Cook, Joyce C.; Cook, Wanda J.","North America: Canada, Manitoba",1968-08-02,,,1969-064,1 mi. SW. on Hwy. 59 of Libau,"",50.256111,-96.728056,,
CMNAR 11503,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,30,,"","Cook, Francis R.; Cook, Joyce C.; Cook, Wanda J.","North America: Canada, Manitoba",1968-08-03,fluid,,1969-064,8 mi. S. on Hwy. 12 of Steinbach,"",49.409167,-96.688889,,
CMNAR 11507,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Cook, Francis R.; Cook, Joyce C.; Cook, Wanda J.","North America: Canada, Manitoba",1968-08-03,,,1969-064,3 mi. NW. on Hwy. 12 of jct. with Rat River,"",49.235278,-96.341667,,
CMNAR 18145,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Nash, Stephen; Sutherland, Ian G.; Madill, Jacqueline","North America: Canada, Saskatchewan",1978-06-01,,,1978-125,"Along Hwy. 102, near McLennan Lake","",55.916667,-104.3,,
CMNAR 18148,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,10,,"","Nash, Stephen; Sutherland, Ian G.; Madill, Jacqueline","North America: Canada, Saskatchewan",1978-06-02,,,1978-125,"Along Hwy. 102, near McLennan Lake","",55.916667,-104.3,,
CMNAR 18154,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Ulriksen, T.","North America: Canada, Saskatchewan",1978-06-06,,,1978-125,Reindeer Lake at end of Hwy. 102,"",57.083333,-102.1,,
CMNAR 18162,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Johnston, James A.; Sutherland, Ian G.","North America: Canada, Saskatchewan",1978-06-17,,,1978-125,"Mile 145.85, Hwy.105, near Wollaston Lake.","",57.7,-103.95,Flooded roadside ditches,
CMNAR 18173,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Johnston, James A.; Sutherland, Ian G.","North America: Canada, Saskatchewan",1978-06-23,,,1978-125,unspecified,"",0.0,0.0,,
CMNAR 18178,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Johnston, James A.; Sutherland, Ian G.","North America: Canada, Saskatchewan",1978-06-23,,,1978-125,"Logging road, 8.6 mi. W. of jct. with Hwy. 2, at Mile 28","",54.75,-105.616667,,
CMNAR 18186,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Johnston, James A.; Sutherland, Ian G.","North America: Canada, Saskatchewan",1978-06-24,fluid,,1978-125,unspecified,"",0.0,0.0,,
CMNAR 18190,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Johnston, James A.; Sutherland, Ian G.","North America: Canada, Saskatchewan",1978-06-24,,,1978-125,"Hwy. 165, 27.9 mi. E. of jct. with Hwy. 169, E. of Hwy. 2","",54.695,-104.798611,,
CMNAR 18200,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,6,,"","Nash, Stephen","North America: Canada, Saskatchewan",1978-06-27,,,1978-125,"Along Hwy. 2, 14.5 mi. N. of Montreal Lake","",54.25,-105.9,,
CMNAR 18211,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Johnston, James A.; Sutherland, Ian G.","North America: Canada, Saskatchewan",1978-06-27,fluid,,1978-125,"Mile 85.5 of Hwy. 102, S. of jct. with Hwy. 105","",56.25,-103.5625,,
CMNAR 18213,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,2,,"","Nash, Stephen; Madill, Jacqueline","North America: Canada, Saskatchewan",1978-06-28,,,1978-125,"Along Hwy. 2, 14.5 mi. N. of Montreal Lake","",54.25,-105.9,,
CMNAR 18358,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,6,,FWS 5230-35,"Schueler, Frederick W.; Karstad Schueler, Aleta","North America: Canada, Manitoba",1975-06-12,,,1977-022,2 km. NE. of Gillam,"",56.35,-94.666667,,
CMNAR 1838,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,24,,"","Charleson, J.S.","North America: Canada, Manitoba",1935-04-24,,,"",Moose Lake,"",49.205556,-95.305833,,
CMNAR 18388,Pseudacris triseriata,Pseudacris triseriata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,5,,FWS 5788,"Schueler, Frederick W.; Karstad Schueler, Aleta","North America: Canada, Ontario, Ottawa (metro)",1975-09-27,,,1977-022,Shirleys Bay Road,"",45.358333,-75.877778,,
CMNAR 18455,Pseudacris triseriata,Pseudacris triseriata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,17,,FWS 6232,"Schueler, Frederick W.; Karstad Schueler, Aleta; Ross, Franklin D.","North America: Canada, Newfoundland and Labrador",1976-05-03,,,1977-022,Steady Brook,"",48.95,-57.816667,,
CMNAR 18456,Pseudacris triseriata,Pseudacris triseriata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,2,,FWS 6256-57,"Schueler, Frederick W.; Karstad Schueler, Aleta; Ross, Franklin D.","North America: Canada, Newfoundland and Labrador",1976-05-06,,,1977-022,Small pond W. of Pasedena,"",49.0,-57.6,,
CMNAR 18598,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,14,,FWS 6954-55,"Schueler, Frederick W.","North America: Canada, Alberta",1976-08-10,,,1977-022,"Saskatoon Island Provincial Park, 21 km. W. & 4 km. N. of Grande Prairie","",55.2,-119.083333,,
CMNAR 18599,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,35,,FWS 6956-58,"Schueler, Frederick W.; Karstad, Elsen","North America: Canada, Alberta",1976-08-11,,,1977-022,"Saskatoon Island Provincial Park, 21 km. W. & 4 km. N. of Grande Prairie","",55.2,-119.083333,,
CMNAR 18615A,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,9,,FWS 7054,"Schueler, Frederick W.; Karstad Schueler, Aleta; Ross, Franklin D.","North America: Canada, British Columbia",1976-08-23,fluid,,1977-022,"Lomas Creek at Hwy. 97, 33 km. S. of MacLeod Lake","",54.75,-122.795833,,Amphibian and Reptile Collection
CMNAR 18924,Pseudacris triseriata,Pseudacris triseriata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Campbell, Craig A.","North America: Canada, Ontario, Waterloo Reg. Mun.",1974-09-21,,,1979-096,"Idlewood Bog, Kitchener","",43.443333,-80.401944,,
CMNAR 1912,Pseudacris triseriata feriarum,Pseudacris feriarum,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,5,,"","Patch, Clyde L.","North America: Canada, Ontario, Ottawa (metro)",1937-09-03,,,"",Harwood Plains,"",45.366667,-75.95,,
CMNAR 19229,Pseudacris triseriata,Pseudacris triseriata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,2,,"","Cook, Francis R.; Johnston, James A.","North America: Canada, Ontario, Renfrew Co. (ON)",1979-05-09,,,1979-145,8.3 mi. SE. on Hwy. 17 of Pembroke,"",45.766667,-77.033333,,
CMNAR 19284,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,34,,"","Cook, Francis R.","North America: Canada, Ontario, Thunder Bay Distr. (ON)",1979-05-19,,,1979-145,"8.7 mi. E. on Hwy. 11, Beardmore","",49.655833,-87.811389,,
CMNAR 15051,Pseudacris triseriata,Pseudacris triseriata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,12,,FDR 1067-1078,"Ross, Franklin D.","North America: Canada, Ontario, Norfolk (ON)",1968-03-31,,,1974-326,St. Williams,"",42.666667,-80.4,,
CMNAR 15052,Pseudacris triseriata,Pseudacris triseriata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,7,,FDR 1089-1095,"Ross, Franklin D.","North America: Canada, Ontario, Norfolk (ON)",1968-03-31,,,1974-326,Caledonia,"",43.066667,-79.95,,
CMNAR 15053,Pseudacris triseriata,Pseudacris triseriata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,44,,FDR 1096-1139,"Ross, Franklin D.","North America: Canada, Ontario, Halton Reg. Mun.",1968-03-31,,,1974-326,Oakville,"",43.45,-79.666667,,
CMNAR 15054,Pseudacris triseriata,Pseudacris triseriata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,7,,FDR 1140-1146,"Ross, Franklin D.","North America: Canada, Ontario, Halton Reg. Mun.",1968-04-03,,,1974-326,Oakville,"",43.45,-79.666667,,
CMNAR 15058,Pseudacris triseriata,Pseudacris triseriata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,15,,FDR 2636-2650,"Ross, Franklin D.","North America: Canada, Ontario, Norfolk (ON)",1971-04-12,,,1974-326,Long Point,"",42.583333,-80.383333,,
CMNAR 15059,Pseudacris triseriata,Pseudacris triseriata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,32,,FDR 2604-2635,"Ross, Franklin D.","North America: Canada, Ontario, Norfolk (ON)",1971-04-12,,,1974-326,St. Williams,"",42.666667,-80.4,,
CMNAR 15060,Pseudacris triseriata,Pseudacris triseriata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,138,,FDR 2661-2798,"Ross, Franklin D.","North America: Canada, Ontario, Peel Reg. Mun.",1971-04-20,,,1974-326,Caledon,"",46.866667,-79.85,,
CMNAR 15164,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,11,,FWS 228,"Schueler, Frederick W.","North America: Canada, Saskatchewan",1970-06-16,,,1972-382,16 mi. S. of Mantario,"",51.033333,-109.666667,,
CMNAR 15165,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,2,,FWS 235,"Schueler, Frederick W.","North America: Canada, Saskatchewan",1970-06-17,,,1972-382,16 mi. S. of Mantario,"",51.033333,-109.666667,,
CMNAR 15181,Pseudacris triseriata,Pseudacris triseriata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,6,,FWS 738,"Schueler, Frederick W.","North America: Canada, Ontario, Cochrane Distr. (ON)",1971-06-12,,,1972-382,"Whitetop Creek, 12 mi. NE. of Moosonee","",51.366667,-80.45,,
