id_number,label_name,taxon_link,ident,id_date,type_status,higher_taxa,count,sex,coll_num,collector,place_collected,date_collected,spec_nature,description,acq_number,site_desc,altitude,lat,long,site_notes,home_loc
CMNA 2017-0253,Syllidae,Syllidae,,"",,Animalia; Annelida; Polychaeta; Phyllodocida; Nereidiformia,2,,"","Simard, Melanie",Arctic Ocean: Beaufort Sea,2002-10-7,fluid,,"","Amundsen Gulf - west, offshore of CA-03","",71.266667,-128.516667,,
CMNA 2017-0254,Terebellides stroemii,Terebellides stroemii,,"",,Animalia; Annelida; Polychaeta; Terebellida; Trichobranchidae; Terebellides,2,,"","Simard, Melanie",Arctic Ocean: Beaufort Sea,2002-10-7,fluid,,"","Amundsen Gulf - west, offshore of CA-03","",71.266667,-128.516667,,
CMNA 2017-0255,Chaetozone setosa,Chaetozone setosa,,"",,Animalia; Annelida; Polychaeta; Spionida; Cirratuliformia; Cirratulidae; Chaetozone,20,,"","Simard, Melanie",Arctic Ocean: Beaufort Sea,2002-10-7,fluid,,"","Amundsen Gulf - west, offshore of CA-03","",71.266667,-128.516667,,
CMNA 2017-0256,Cirratulus cirratus,Cirratulus cirratus,,"",,Animalia; Annelida; Polychaeta; Spionida; Cirratuliformia; Cirratulidae; Cirratulus,7,,"","Simard, Melanie",Arctic Ocean: Beaufort Sea,2002-10-7,fluid,,"","Amundsen Gulf - west, offshore of CA-03","",71.266667,-128.516667,,
CMNA 2017-0257,Diplocirrus longisetosus,Diplocirrus longisetosus,,"",,Animalia; Annelida; Polychaeta; Flabelligerida; Flabelligeridae; Diplocirrus,1,,"","Simard, Melanie",Arctic Ocean: Beaufort Sea,2002-10-7,fluid,,"","Amundsen Gulf - west, offshore of CA-03","",71.266667,-128.516667,,
CMNA 2017-0267,Orbiniidae cf LeitoScoloplos + cf Scoloplos,Orbiniidae,,"",,Animalia; Annelida; Polychaeta; Orbiniida,4,,"","Simard, Melanie",Arctic Ocean: Beaufort Sea,2002-10-7,fluid,,"","Amundsen Gulf - west, offshore of CA-03","",71.266667,-128.516667,,
CMNA 2017-0268,Levinsenia gracilis,Levinsenia gracilis,,"",,Animalia; Annelida; Polychaeta; Orbiniida; Paraonidae; Levinsenia,51,,"","Simard, Melanie",Arctic Ocean: Beaufort Sea,2002-10-7,fluid,,"","Amundsen Gulf - west, offshore of CA-03","",71.266667,-128.516667,,
CMNA 2017-0269,Eunoe,Eunoe,,"",,Animalia; Annelida; Polychaeta; Phyllodocida; Aphroditiformia; Aphroditacea; Polynoidae; Harmothoinae,2,,"","Simard, Melanie",Arctic Ocean: Beaufort Sea,2002-10-7,fluid,,"","Amundsen Gulf - west, offshore of CA-03","",71.266667,-128.516667,,
CMNA 2017-0270,Gattyana cirrhosa,Gattyana cirrhosa,,"",,Animalia; Annelida; Polychaeta; Phyllodocida; Aphroditiformia; Aphroditacea; Polynoidae; Harmothoinae; Gattyana,4,,"","Simard, Melanie",Arctic Ocean: Beaufort Sea,2002-10-7,fluid,,"","Amundsen Gulf - west, offshore of CA-03","",71.266667,-128.516667,,
CMNA 2017-0271,Scoletoma impatiens,Lumbrineris impatiens,,"",,Animalia; Annelida; Polychaeta; Eunicida; Eunicea; Lumbrineridae; Lumbrineris,3,,"","Simard, Melanie",Arctic Ocean: Beaufort Sea,2002-10-7,fluid,,"","Amundsen Gulf - west, offshore of CA-03","",71.266667,-128.516667,,
CMNA 2017-0272,Micronephthys minuta,Micronephthys minuta,,"",,Animalia; Annelida; Polychaeta; Phyllodocida; Phyllodociformia; Nephtyidacea; Nephtyidae; Micronephthys,1,,"","Simard, Melanie",Arctic Ocean: Beaufort Sea,2002-10-7,fluid,,"","Amundsen Gulf - west, offshore of CA-03","",71.266667,-128.516667,,
CMNA 2017-0273,Nemidia,Nemidia,,"",,Animalia; Annelida; Polychaeta; Phyllodocida; Aphroditiformia; Aphroditacea; Polynoidae; Harmothoinae,1,,"","Simard, Melanie",Arctic Ocean: Beaufort Sea,2002-10-7,fluid,,"","Amundsen Gulf - west, offshore of CA-03","",71.266667,-128.516667,,
CMNA 2017-0274,Nereimyra punctata,Nereimyra punctata,,"",,Animalia; Annelida; Polychaeta; Phyllodocida; Nereidiformia; Hesionidae; Nereimyra,4,,"","Simard, Melanie",Arctic Ocean: Beaufort Sea,2002-10-7,fluid,,"","Amundsen Gulf - west, offshore of CA-03","",71.266667,-128.516667,,
CMNA 2017-0275,Nereis pelagica,Nereis pelagica,,"",,Animalia; Annelida; Polychaeta; Phyllodocida; Nereidiformia; Nereididae; Nereidinae; Nereis,2,,"","Simard, Melanie",Arctic Ocean: Beaufort Sea,2002-10-7,fluid,,"","Amundsen Gulf - west, offshore of CA-03","",71.266667,-128.516667,,
CMNA 2017-0276,Pholoe longa,Pholoe longa,,"",,Animalia; Annelida; Polychaeta; Phyllodocida; Aphroditiformia; Aphroditacea; Pholoidae; Pholoe,2,,"","Simard, Melanie",Arctic Ocean: Beaufort Sea,2002-10-7,fluid,,"","Amundsen Gulf - west, offshore of CA-03","",71.266667,-128.516667,,
CMNA 2017-0277,Apistobranchus typicus,Apistobranchus typicus,,"",,Animalia; Annelida; Polychaeta; Spionida; Spioniformia; Apistobranchidae; Apistobranchus,1,,"","Simard, Melanie",Arctic Ocean: Beaufort Sea,2002-10-7,fluid,,"","Amundsen Gulf - west, offshore of CA-03","",71.266667,-128.516667,,
CMNA 2017-0278,Chaetozone setosa,Chaetozone setosa,,"",,Animalia; Annelida; Polychaeta; Spionida; Cirratuliformia; Cirratulidae; Chaetozone,3,,"","Simard, Melanie",Arctic Ocean: Beaufort Sea,2002-10-7,fluid,,"","Amundsen Gulf - west, offshore of CA-03","",71.266667,-128.516667,,
CMNA 2017-0279,Cirratulidae,Cirratulidae,,"",,Animalia; Annelida; Polychaeta; Spionida; Cirratuliformia,2,,"","Simard, Melanie",Arctic Ocean: Beaufort Sea,2002-10-7,fluid,,"","Amundsen Gulf - west, offshore of CA-03","",71.266667,-128.516667,,
CMNA 2017-0280,Diplocirrus longisetosus,Diplocirrus longisetosus,,"",,Animalia; Annelida; Polychaeta; Flabelligerida; Flabelligeridae; Diplocirrus,1,,"","Simard, Melanie",Arctic Ocean: Beaufort Sea,2002-10-7,fluid,,"","Amundsen Gulf - west, offshore of CA-03","",71.266667,-128.516667,,
CMNA 2017-0281,Lysippe labiata,Lysippe labiata,,"",,Animalia; Annelida; Polychaeta; Terebellida; Ampharetidae; Ampharetinae; Lysippe,1,,"","Simard, Melanie",Arctic Ocean: Beaufort Sea,2002-10-7,fluid,,"","Amundsen Gulf - west, offshore of CA-03","",71.266667,-128.516667,,
CMNA 2017-0282,Melinna cf cristata + cf elisabethae,Melinna,,"",,Animalia; Annelida; Polychaeta; Terebellida; Ampharetidae; Melinninae,1,,"","Simard, Melanie",Arctic Ocean: Beaufort Sea,2002-10-7,fluid,,"","Amundsen Gulf - west, offshore of CA-03","",71.266667,-128.516667,,
CMNA 2017-0283,Pherusa plumosa,Pherusa plumosa,,"",,Animalia; Annelida; Polychaeta; Flabelligerida; Flabelligeridae; Pherusa,1,,"","Simard, Melanie",Arctic Ocean: Beaufort Sea,2002-10-7,fluid,,"","Amundsen Gulf - west, offshore of CA-03","",71.266667,-128.516667,,
CMNA 2017-0284,Bushiella (Jugaria) quadrangularis,Bushiella (Jugaria) quadrangularis,,"",,Animalia; Annelida; Polychaeta; Sabellida; Spirorbidae; Bushiella; Bushiella (Jugaria),1,,"","Simard, Melanie",Arctic Ocean: Beaufort Sea,2002-10-7,fluid,,"","Amundsen Gulf - west, offshore of CA-03","",71.266667,-128.516667,,
CMNA 2017-0285,Prionospio cf cirrifera + cf steenstrupi,Prionospio,,"",,Animalia; Annelida; Polychaeta; Spionida; Spioniformia; Spionidae,1,,"","Simard, Melanie",Arctic Ocean: Beaufort Sea,2002-10-7,fluid,,"","Amundsen Gulf - west, offshore of CA-03","",71.266667,-128.516667,,
CMNA 2017-0286,Sternaspis scutata,Sternaspis scutata,,"",,Animalia; Annelida; Polychaeta; Sternaspida; Sternaspidae; Sternaspis,1,,"","Simard, Melanie",Arctic Ocean: Beaufort Sea,2002-10-7,fluid,,"","Amundsen Gulf - west, offshore of CA-03","",71.266667,-128.516667,,
CMNA 2017-0287,Terebellides stroemii,Terebellides stroemii,,"",,Animalia; Annelida; Polychaeta; Terebellida; Trichobranchidae; Terebellides,6,,"","Simard, Melanie",Arctic Ocean: Beaufort Sea,2002-10-7,fluid,,"","Amundsen Gulf - west, offshore of CA-03","",71.266667,-128.516667,,
CMNA 2017-0288,Tharyx cf kirkegaardi + cf marioni,Tharyx,,"",,Animalia; Annelida; Polychaeta; Spionida; Cirratuliformia; Cirratulidae,7,,"","Simard, Melanie",Arctic Ocean: Beaufort Sea,2002-10-7,fluid,,"","Amundsen Gulf - west, offshore of CA-03","",71.266667,-128.516667,,
CMNA 2017-0289,Capitella,Capitella,,"",,Animalia; Annelida; Polychaeta; Capitellida; Capitellidae,1,,"","Simard, Melanie",Arctic Ocean: Beaufort Sea,2002-10-7,fluid,,"","Amundsen Gulf - west, offshore of CA-03","",71.266667,-128.516667,,
CMNA 2017-0290,Capitellidae cf Heteromastus + cf Mediomastus,Capitellidae,,"",,Animalia; Annelida; Polychaeta; Capitellida,8,,"","Simard, Melanie",Arctic Ocean: Beaufort Sea,2002-10-7,fluid,,"","Amundsen Gulf - west, offshore of CA-03","",71.266667,-128.516667,,
CMNA 2017-0291,Orbiniidae cf LeitoScoloplos + cf Scoloplos,Orbiniidae,,"",,Animalia; Annelida; Polychaeta; Orbiniida,1,,"","Simard, Melanie",Arctic Ocean: Beaufort Sea,2002-10-7,fluid,,"","Amundsen Gulf - west, offshore of CA-03","",71.266667,-128.516667,,
CMNA 2017-0292,Maldane sarsi,Maldane sarsi,,"",,Animalia; Annelida; Polychaeta; Capitellida; Maldanidae; Maldaninae; Maldane,9,,"","Simard, Melanie",Arctic Ocean: Beaufort Sea,2002-10-7,fluid,,"","Amundsen Gulf - west, offshore of CA-03","",71.266667,-128.516667,,
CMNA 2017-0293,Petaloproctus tenuis,Petaloproctus tenuis,,"",,Animalia; Annelida; Polychaeta; Capitellida; Maldanidae; Nicomachinae; Petaloproctus,3,,"","Simard, Melanie",Arctic Ocean: Beaufort Sea,2002-10-7,fluid,,"","Amundsen Gulf - west, offshore of CA-03","",71.266667,-128.516667,,
CMNA 2017-0294,Scalibregma inflatum,Scalibregma inflatum,,"",,Animalia; Annelida; Polychaeta; Opheliida; Scalibregmatidae; Scalibregma,3,,"","Simard, Melanie",Arctic Ocean: Beaufort Sea,2002-10-7,fluid,,"","Amundsen Gulf - west, offshore of CA-03","",71.266667,-128.516667,,
CMNA 2017-0295,Scoletoma impatiens,Lumbrineris impatiens,"Pocklington, Patricia","",,Animalia; Annelida; Polychaeta; Eunicida; Eunicea; Lumbrineridae; Lumbrineris,2,,"","Simard, Melanie",Arctic Ocean: Beaufort Sea,2002-10-13,fluid,,"",Amundsen Gulf - centre,"",70.65,-123.5,,
CMNA 2017-0296,Prionospio cf cirrifera + cf steenstrupi,Prionospio,"Pocklington, Patricia","",,Animalia; Annelida; Polychaeta; Spionida; Spioniformia; Spionidae,12,,"","Simard, Melanie",Arctic Ocean: Beaufort Sea,2002-10-13,fluid,,"",Amundsen Gulf - centre,"",70.65,-123.5,,
CMNA 2017-0307,Scoletoma tenuis,Lumbrineris tenuis,,"",,Animalia; Annelida; Polychaeta; Eunicida; Eunicea; Lumbrineridae; Lumbrineris,1,,"","Archambault, Philippe",Arctic Ocean: Beaufort Sea,2003-9-30,fluid,,"",off Kugmallit Bay,"",70.2055,-133.333667,,
CMNA 2017-0308,Micronephthys minuta,Micronephthys minuta,,"",,Animalia; Annelida; Polychaeta; Phyllodocida; Phyllodociformia; Nephtyidacea; Nephtyidae; Micronephthys,657,,"","Archambault, Philippe",Arctic Ocean: Beaufort Sea,2003-9-30,fluid,,"",off Kugmallit Bay,"",70.2055,-133.333667,,
CMNA 2017-0309,Phyllodoce cf arenae + cf groenlandica,Phyllodoce,,"",,Animalia; Annelida; Polychaeta; Phyllodocida; Phyllodociformia; Phyllodocidacea; Phyllodocidae,1,,"","Archambault, Philippe",Arctic Ocean: Beaufort Sea,2003-9-30,fluid,,"",off Kugmallit Bay,"",70.2055,-133.333667,,
CMNA 2017-0310,Chaetozone setosa,Chaetozone setosa,,"",,Animalia; Annelida; Polychaeta; Spionida; Cirratuliformia; Cirratulidae; Chaetozone,1,,"","Archambault, Philippe",Arctic Ocean: Beaufort Sea,2003-9-30,fluid,,"",off Kugmallit Bay,"",70.2055,-133.333667,,
CMNA 2017-0311,Owenia fusiformis,Owenia fusiformis,,"",,Animalia; Annelida; Polychaeta; Oweniida; Oweniidae; Owenia,1,,"","Archambault, Philippe",Arctic Ocean: Beaufort Sea,2003-9-30,fluid,,"",off Kugmallit Bay,"",70.2055,-133.333667,,
CMNA 2017-0312,Prionospio cf cirrifera + cf steenstrupi,Prionospio,,"",,Animalia; Annelida; Polychaeta; Spionida; Spioniformia; Spionidae,8,,"","Archambault, Philippe",Arctic Ocean: Beaufort Sea,2003-9-30,fluid,,"",off Kugmallit Bay,"",70.2055,-133.333667,,
CMNA 2017-0313,Terebellides stroemii,Terebellides stroemii,,"",,Animalia; Annelida; Polychaeta; Terebellida; Trichobranchidae; Terebellides,2,,"","Archambault, Philippe",Arctic Ocean: Beaufort Sea,2003-9-30,fluid,,"",off Kugmallit Bay,"",70.2055,-133.333667,,
CMNA 2017-0314,Tharyx cf kirkegaardi + cf marioni,Tharyx,,"",,Animalia; Annelida; Polychaeta; Spionida; Cirratuliformia; Cirratulidae,8,,"","Archambault, Philippe",Arctic Ocean: Beaufort Sea,2003-9-30,fluid,,"",off Kugmallit Bay,"",70.2055,-133.333667,,
CMNA 2017-0315,Aricidea cf catherinae + cf suecica/cf nolani,Aricidea,,"",,Animalia; Annelida; Polychaeta; Orbiniida; Paraonidae,14,,"","Archambault, Philippe",Arctic Ocean: Beaufort Sea,2003-9-30,fluid,,"",off Kugmallit Bay,"",70.2055,-133.333667,,
CMNA 2017-0316,Barantolla americana,Barantolla americana,,"",,Animalia; Annelida; Polychaeta; Capitellida; Capitellidae; Barantolla,1,,"","Archambault, Philippe",Arctic Ocean: Beaufort Sea,2003-9-30,fluid,,"",off Kugmallit Bay,"",70.2055,-133.333667,,
CMNA 2017-0317,Levinsenia gracilis,Levinsenia gracilis,,"",,Animalia; Annelida; Polychaeta; Orbiniida; Paraonidae; Levinsenia,20,,"","Archambault, Philippe",Arctic Ocean: Beaufort Sea,2003-9-30,fluid,,"",off Kugmallit Bay,"",70.2055,-133.333667,,
CMNA 2017-0318,Cistenides hyperborea,Cistenides hyperborea,,"",,Animalia; Annelida; Polychaeta; Terebellida; Pectinariidae; Cistenides,51,,"","Archambault, Philippe",Arctic Ocean: Beaufort Sea,2003-9-30,fluid,,"",off Kugmallit Bay,"",70.2055,-133.333667,,
CMNA 2017-0319,Cistenides hyperborea,Cistenides hyperborea,,"",,Animalia; Annelida; Polychaeta; Terebellida; Pectinariidae; Cistenides,1,,"","Archambault, Philippe",Arctic Ocean: Beaufort Sea,2003-9-30,fluid,,"",off Kugmallit Bay,"",70.2055,-133.333667,,
CMNA 2017-0320,Oligochaeta,Oligochaeta,,"",,Animalia; Annelida,2,,"","Archambault, Philippe",Arctic Ocean: Beaufort Sea,2003-9-30,fluid,,"",off Kugmallit Bay,"",70.205667,-133.3265,,
CMNA 2017-0321,Scoletoma impatiens,Lumbrineris impatiens,,"",,Animalia; Annelida; Polychaeta; Eunicida; Eunicea; Lumbrineridae; Lumbrineris,1,,"","Archambault, Philippe",Arctic Ocean: Beaufort Sea,2003-9-30,fluid,,"",off Kugmallit Bay,"",70.205667,-133.3265,,
CMNA 2017-0322,Scoletoma tenuis,Lumbrineris tenuis,,"",,Animalia; Annelida; Polychaeta; Eunicida; Eunicea; Lumbrineridae; Lumbrineris,1,,"","Archambault, Philippe",Arctic Ocean: Beaufort Sea,2003-9-30,fluid,,"",off Kugmallit Bay,"",70.205667,-133.3265,,
CMNA 2017-0323,Micronephthys minuta,Micronephthys minuta,,"",,Animalia; Annelida; Polychaeta; Phyllodocida; Phyllodociformia; Nephtyidacea; Nephtyidae; Micronephthys,657,,"","Archambault, Philippe",Arctic Ocean: Beaufort Sea,2003-9-30,fluid,,"",off Kugmallit Bay,"",70.205667,-133.3265,,
CMNA 2017-0324,Phyllodoce cf arenae + cf groenlandica,Phyllodoce,,"",,Animalia; Annelida; Polychaeta; Phyllodocida; Phyllodociformia; Phyllodocidacea; Phyllodocidae,1,,"","Archambault, Philippe",Arctic Ocean: Beaufort Sea,2003-9-30,fluid,,"",off Kugmallit Bay,"",70.205667,-133.3265,,
CMNA 2017-0325,Chaetozone setosa,Chaetozone setosa,,"",,Animalia; Annelida; Polychaeta; Spionida; Cirratuliformia; Cirratulidae; Chaetozone,1,,"","Archambault, Philippe",Arctic Ocean: Beaufort Sea,2003-9-30,fluid,,"",off Kugmallit Bay,"",70.205667,-133.3265,,
CMNA 2017-0326,Owenia fusiformis,Owenia fusiformis,,"",,Animalia; Annelida; Polychaeta; Oweniida; Oweniidae; Owenia,1,,"","Archambault, Philippe",Arctic Ocean: Beaufort Sea,2003-9-30,fluid,,"",off Kugmallit Bay,"",70.205667,-133.3265,,
CMNA 2017-0327,Cistenides hyperborea,Cistenides hyperborea,,"",,Animalia; Annelida; Polychaeta; Terebellida; Pectinariidae; Cistenides,52,,"","Archambault, Philippe",Arctic Ocean: Beaufort Sea,2003-9-30,fluid,,"",off Kugmallit Bay,"",70.205667,-133.3265,,
CMNA 2017-0328,Prionospio cf cirrifera + cf steenstrupi,Prionospio,,"",,Animalia; Annelida; Polychaeta; Spionida; Spioniformia; Spionidae,8,,"","Archambault, Philippe",Arctic Ocean: Beaufort Sea,2003-9-30,fluid,,"",off Kugmallit Bay,"",70.205667,-133.3265,,
CMNA 2017-0329,Terebellides stroemii,Terebellides stroemii,,"",,Animalia; Annelida; Polychaeta; Terebellida; Trichobranchidae; Terebellides,2,,"","Archambault, Philippe",Arctic Ocean: Beaufort Sea,2003-9-30,fluid,,"",off Kugmallit Bay,"",70.205667,-133.3265,,
CMNA 2017-0330,Tharyx cf kirkegaardi + cf marioni,Tharyx,,"",,Animalia; Annelida; Polychaeta; Spionida; Cirratuliformia; Cirratulidae,8,,"","Archambault, Philippe",Arctic Ocean: Beaufort Sea,2003-9-30,fluid,,"",off Kugmallit Bay,"",70.205667,-133.3265,,
CMNA 2017-0331,Aricidea cf catherinae + cf suecica/cf nolani,Aricidea,,"",,Animalia; Annelida; Polychaeta; Orbiniida; Paraonidae,14,,"","Archambault, Philippe",Arctic Ocean: Beaufort Sea,2003-9-30,fluid,,"",off Kugmallit Bay,"",70.205667,-133.3265,,
CMNA 2017-0332,Barantolla americana,Barantolla americana,,"",,Animalia; Annelida; Polychaeta; Capitellida; Capitellidae; Barantolla,1,,"","Archambault, Philippe",Arctic Ocean: Beaufort Sea,2003-9-30,fluid,,"",off Kugmallit Bay,"",70.205667,-133.3265,,
CMNA 2017-0333,Levinsenia gracilis,Levinsenia gracilis,,"",,Animalia; Annelida; Polychaeta; Orbiniida; Paraonidae; Levinsenia,20,,"","Archambault, Philippe",Arctic Ocean: Beaufort Sea,2003-9-30,fluid,,"",off Kugmallit Bay,"",70.205667,-133.3265,,
CMNA 2017-0334,Pholoe minuta,Pholoe minuta,,"",,Animalia; Annelida; Polychaeta; Phyllodocida; Aphroditiformia; Aphroditacea; Pholoidae; Pholoe,1,,"","Archambault, Philippe",Arctic Ocean: Beaufort Sea,2003-9-30,fluid,,"",off Kugmallit Bay,"",70.205667,-133.3265,,
CMNA 2017-0335,Scoletoma impatiens,Lumbrineris impatiens,,"",,Animalia; Annelida; Polychaeta; Eunicida; Eunicea; Lumbrineridae; Lumbrineris,1,,"","Archambault, Philippe",Arctic Ocean: Beaufort Sea,2003-10-1,fluid,,"",off Kugmallit Bay,"",70.2055,-133.333333,,
CMNA 2017-0336,Scoletoma tenuis,Lumbrineris tenuis,,"",,Animalia; Annelida; Polychaeta; Eunicida; Eunicea; Lumbrineridae; Lumbrineris,1,,"","Archambault, Philippe",Arctic Ocean: Beaufort Sea,2003-10-1,fluid,,"",off Kugmallit Bay,"",70.2055,-133.333333,,
CMNA 2017-0337,Micronephthys minuta,Micronephthys minuta,,"",,Animalia; Annelida; Polychaeta; Phyllodocida; Phyllodociformia; Nephtyidacea; Nephtyidae; Micronephthys,657,,"","Archambault, Philippe",Arctic Ocean: Beaufort Sea,2003-10-1,fluid,,"",off Kugmallit Bay,"",70.2055,-133.333333,,
CMNA 2017-0338,Phyllodoce cf arenae + cf groenlandica,Phyllodoce,,"",,Animalia; Annelida; Polychaeta; Phyllodocida; Phyllodociformia; Phyllodocidacea; Phyllodocidae,1,,"","Archambault, Philippe",Arctic Ocean: Beaufort Sea,2003-10-1,fluid,,"",off Kugmallit Bay,"",70.2055,-133.333333,,
CMNA 2017-0187,Harmothoe,Harmothoe,,"",,Animalia; Annelida; Polychaeta; Phyllodocida; Aphroditiformia; Aphroditacea; Polynoidae; Harmothoinae,1,,"","Simard, Melanie",Arctic Ocean: Beaufort Sea,2002-10-12,fluid,,"",Franklin Bay,"",69.838333,-126.155,,
CMNA 2017-0188,Exogone cf hebes + cf verugera,Exogone,,"",,Animalia; Annelida; Polychaeta; Phyllodocida; Nereidiformia; Syllidae; Exogoninae,2,,"","Simard, Melanie",Arctic Ocean: Beaufort Sea,2002-10-12,fluid,,"",Franklin Bay,"",69.838333,-126.155,,
CMNA 2017-0189,Desdemona,Desdemona,,"",,Animalia; Annelida; Polychaeta; Sabellida; Sabellidae; Fabriciinae,1,,"","Simard, Melanie",Arctic Ocean: Beaufort Sea,2002-10-12,fluid,,"",Franklin Bay,"",69.838333,-126.155,,
CMNA 2017-0190,Lysippe labiata,Lysippe labiata,,"",,Animalia; Annelida; Polychaeta; Terebellida; Ampharetidae; Ampharetinae; Lysippe,1,,"","Simard, Melanie",Arctic Ocean: Beaufort Sea,2002-10-12,fluid,,"",Franklin Bay,"",69.838333,-126.155,,
CMNA 2017-0191,Tharyx cf kirkegaardi + cf marioni,Tharyx,,"",,Animalia; Annelida; Polychaeta; Spionida; Cirratuliformia; Cirratulidae,2,,"","Simard, Melanie",Arctic Ocean: Beaufort Sea,2002-10-12,fluid,,"",Franklin Bay,"",69.838333,-126.155,,
CMNA 2017-0192,Aricidea (Aricidea) albatrossae,Aricidea (Aricidea) albatrossae,,"",,Animalia; Annelida; Polychaeta; Orbiniida; Paraonidae; Aricidea; Aricidea (Aricidea),28,,"","Simard, Melanie",Arctic Ocean: Beaufort Sea,2002-10-12,fluid,,"",Franklin Bay,"",69.838333,-126.155,,
CMNA 2017-0193,Scoletoma impatiens,Lumbrineris impatiens,,"",,Animalia; Annelida; Polychaeta; Eunicida; Eunicea; Lumbrineridae; Lumbrineris,19,,"","Simard, Melanie",Arctic Ocean: Beaufort Sea,2002-10-12,fluid,,"",Franklin Bay,"",69.838333,-126.155,,
CMNA 2017-0194,Micronephthys minuta,Micronephthys minuta,,"",,Animalia; Annelida; Polychaeta; Phyllodocida; Phyllodociformia; Nephtyidacea; Nephtyidae; Micronephthys,3,,"","Simard, Melanie",Arctic Ocean: Beaufort Sea,2002-10-12,fluid,,"",Franklin Bay,"",69.838333,-126.155,,
CMNA 2017-0195,Pholoe minuta,Pholoe minuta,,"",,Animalia; Annelida; Polychaeta; Phyllodocida; Aphroditiformia; Aphroditacea; Pholoidae; Pholoe,4,,"","Simard, Melanie",Arctic Ocean: Beaufort Sea,2002-10-12,fluid,,"",Franklin Bay,"",69.838333,-126.155,,
CMNA 2017-0196,Sphaerodorum gracilis,Sphaerodorum gracilis,,"",,Animalia; Annelida; Polychaeta; Phyllodocida; Phyllodociformia; Phyllodocidacea; Sphaerodoridae; Sphaerodorum,1,,"","Simard, Melanie",Arctic Ocean: Beaufort Sea,2002-10-12,fluid,,"",Franklin Bay,"",69.838333,-126.155,,
CMNA 2017-0197,Sphaerosyllis arenaceus,Sphaerosyllis arenaceus,,"",,Animalia; Annelida; Polychaeta; Phyllodocida; Nereidiformia; Syllidae; Exogoninae; Sphaerosyllis,1,,"","Simard, Melanie",Arctic Ocean: Beaufort Sea,2002-10-12,fluid,,"",Franklin Bay,"",69.838333,-126.155,,
CMNA 2017-0198,Prionospio cf cirrifera + cf steenstrupi,Prionospio,,"",,Animalia; Annelida; Polychaeta; Spionida; Spioniformia; Spionidae,15,,"","Simard, Melanie",Arctic Ocean: Beaufort Sea,2002-10-12,fluid,,"",Franklin Bay,"",69.838333,-126.155,,
CMNA 2017-0199,Proclea graffi,Proclea graffi,,"",,Animalia; Annelida; Polychaeta; Terebellida; Terebellidae; Amphitritinae; Proclea,1,,"","Simard, Melanie",Arctic Ocean: Beaufort Sea,2002-10-12,fluid,,"",Franklin Bay,"",69.838333,-126.155,,
