emu_module,emu_column,type,kind,lookup_parent,lookup_name,lookup_level,reference_module,reference_column,reference_link,description,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecatalogue,LoaLoanNumber_tab,dtText,dkTable,,,,eloans,InfLoanNumber,LoaLoansRef_tab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecatalogue,LoaLoans_tab,dtText,dkTable,,,,eloans,SummaryData,LoaLoansRef_tab,List of any loan records associated with the collection item - attaches to the Loans module.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecatalogue,LoaLoansRef_tab,dtInteger,dkTable,,,,eloans,ObjObjectsLoanedRef_tab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecatalogue,LoaLoanStatusValue_tab,dtText,dkTable,,,,eloans,InfLoanStatusValue,LoaLoansRef_tab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecatalogue,LoaLoanType_tab,dtText,dkTable,,,,eloans,InfReasonForLoan,LoaLoansRef_tab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecatalogue,LocAcceptedBy,dtText,dkAtom,,,,eparties,SummaryData,LocAcceptedByRef,The person who officially accepted the collection item in its new location - attaches to a record in the Parties module.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecatalogue,LocAcceptedByRef,dtInteger,dkAtom,,,,eparties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecatalogue,LocContainerSize,dtText,dkAtom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecatalogue,LocContainerType,dtText,dkAtom,,Container Type,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecatalogue,LocCurrentLocation,dtText,dkAtom,,,,elocations,SummaryData,LocCurrentLocationRef,The location in which the collection item is currently situated - attaches to a record in the Locations module.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecatalogue,LocCurrentLocationHistory_tab,dtText,dkTable,,,,einternal,MovLocationSummary,LocMovementsHistoryRef_tab,A list of previous locations and details based on the information above.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecatalogue,LocCurrentLocationRef,dtInteger,dkAtom,,,,elocations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecatalogue,LocDateMoved,dtDate,dkAtom,,,,,,,The date on which the collection was moved.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecatalogue,LocDateMovedHistory_tab,dtDate,dkTable,,,,einternal,MovDateMoved,LocMovementsHistoryRef_tab,A list of previous locations and details based on the information above.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecatalogue,LocIndependentlyMoveable,dtText,dkAtom,,,,,,,"Is the collection item in question independently moveable, i.e. can it be moved on its own?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecatalogue,LocMovementHistory_tab,dtText,dkTable,,,,einternal,SummaryData,LocMovementsHistoryRef_tab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecatalogue,LocMovementNotes,dtText,dkAtom,,,,,,,Notes that pertain the the movement of the collection item.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecatalogue,LocMovementNotesHistory_tab,dtText,dkTable,,,,einternal,MovMovementNotes,LocMovementsHistoryRef_tab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecatalogue,LocMovementsHistoryRef_tab,dtInteger,dkTable,,,,einternal,MovCatalogueRef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecatalogue,LocPermanentLocation,dtText,dkAtom,,,,elocations,SummaryData,LocPermanentLocationRef,"The location in which the collection is permanently stored, i.e. whenever it is not in an exhibit, on loan, etc. - attaches to a record in the Locations module.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecatalogue,LocPermanentLocationNotes_tab,dtText,dkTable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecatalogue,LocPermanentLocationRef,dtInteger,dkAtom,,,,elocations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecatalogue,LocPermanentLocations_tab,dtText,dkTable,,,,elocations,SummaryData,LocPermanentLocationsRef_tab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecatalogue,LocPermanentLocationsRef_tab,dtInteger,dkTable,,,,elocations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecatalogue,LocReleasedBy,dtText,dkAtom,,,,eparties,SummaryData,LocReleasedByRef,The person who released the collection item for movement - attaches to a record in the Parties module.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecatalogue,LocReleasedByRef,dtInteger,dkAtom,,,,eparties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecatalogue,LocRequestedBy,dtText,dkAtom,,,,eparties,SummaryData,LocRequestedByRef,The person who requested that the collection item be moved - attaches to a record in the Parties module.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecatalogue,LocRequestedByHistory_tab,dtText,dkTable,,,,einternal,MovRequestedByLocal,LocMovementsHistoryRef_tab,A list of previous locations and details based on the information above.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecatalogue,LocRequestedByRef,dtInteger,dkAtom,,,,eparties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecatalogue,LocTemporaryLocation,dtText,dkAtom,,,,elocations,SummaryData,LocTemporaryLocationRef,"The location in which the collection item is temporarily stored, e.g. during a renovation of storage space - attaches to a record in the Locations module..",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecatalogue,LocTemporaryLocationRef,dtInteger,dkAtom,,,,elocations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecatalogue,LocTimeMoved,dtTime,dkAtom,,,,,,,The time at which the collection item was moved.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecatalogue,ManAlteration_tab,dtText,dkTable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecatalogue,ManAuthorizationDate0,dtDate,dkTable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecatalogue,ManAuthorizedBy_tab,dtText,dkTable,,,,eparties,SummaryData,ManAuthorizedByRef_tab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecatalogue,ManAuthorizedByRef_tab,dtInteger,dkTable,,,,eparties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecatalogue,ManDateRequested0,dtDate,dkTable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecatalogue,ManHandlingGuidelines_tab,dtText,dkTable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecatalogue,ManInformationAccessRestrictions,dtText,dkAtom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecatalogue,ManLegalStatus,dtText,dkAtom,,Legal Status,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecatalogue,ManLoanAllowed,dtText,dkAtom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecatalogue,ManMaterialTransferAgreement,dtText,dkAtom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecatalogue,ManMaterialTransferPermitRestrictions,dtText,dkAtom,,Material Transfer Premit Restrictions,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecatalogue,ManOnExhibit,dtText,dkAtom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecatalogue,ManOnLoan,dtText,dkAtom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecatalogue,ManPermits,dtText,dkAtom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecatalogue,ManPhotographyAllowed,dtText,dkAtom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecatalogue,ManPreviousAccessionNumber,dtText,dkAtom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecatalogue,ManReason_tab,dtText,dkTable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecatalogue,ManReassess,dtText,dkAtom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecatalogue,ManReassessmentReason,dtText,dkAtom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecatalogue,ManReplicationAllowed,dtText,dkAtom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecatalogue,ManRequestDetails_tab,dtText,dkTable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecatalogue,ManRequestor_tab,dtText,dkTable,,,,eparties,SummaryData,ManRequestorRef_tab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecatalogue,ManRequestorOrganization_tab,dtText,dkTable,,,,eparties,NamOrganisation,ManRequestorRef_tab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecatalogue,ManRequestorRef_tab,dtInteger,dkTable,,,,eparties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecatalogue,ManRestrictionType,dtText,dkAtom,,Restriction Type,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecatalogue,ManStocktakeDate0,dtDate,dkTable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecatalogue,ManStocktaker_tab,dtText,dkTable,,,,eparties,SummaryData,ManStocktakerRef_tab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecatalogue,ManStocktakeRemarks_tab,dtText,dkTable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecatalogue,ManStocktakerRef_tab,dtInteger,dkTable,,,,eparties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecatalogue,ManStocktakeStatus_tab,dtText,dkTable,,Stocktake Status,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecatalogue,MeaMeasuredBy_tab,dtText,dkTable,,,,eparties,SummaryData,MeaMeasuredByRef_tab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecatalogue,MeaMeasuredByRef_tab,dtInteger,dkTable,,,,eparties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecatalogue,MeaMeasurementDate0,dtDate,dkTable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecatalogue,MeaMeasurementNotes,dtText,dkAtom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecatalogue,MeaMeasurementOf_tab,dtText,dkTable,,Measurement Of,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecatalogue,MeaMeasurementType_tab,dtText,dkTable,,Measurement Type,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecatalogue,MeaOriginalEndUnit_tab,dtText,dkTable,,Measurement Unit,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecatalogue,MeaOriginalEndValue_tab,dtFloat,dkTable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecatalogue,MeaOriginalStartUnit_tab,dtText,dkTable,,Measurement Unit,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecatalogue,MeaOriginalStartValue_tab,dtFloat,dkTable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecatalogue,MeaRemarks_tab,dtText,dkTable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecatalogue,MeaStandardizedEndUnit_tab,dtText,dkTable,,Measurement Unit,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecatalogue,MeaStandardizedEndValue_tab,dtFloat,dkTable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecatalogue,MeaStandardizedStartUnit_tab,dtText,dkTable,,Measurement Unit,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecatalogue,MeaStandardizedStartValue_tab,dtFloat,dkTable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecatalogue,MonHazardousClass_tab,dtText,dkTable,,Hazardous Class,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecatalogue,MonHazardousNotes,dtText,dkAtom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecatalogue,MonHazardousType_tab,dtText,dkTable,,Hazardous Type,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecatalogue,MonPestDateRecorded0,dtDate,dkTable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecatalogue,MonPestRecordedBy_tab,dtText,dkTable,,,,eparties,SummaryData,MonPestRecordedByRef_tab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecatalogue,MonPestRecordedByRef_tab,dtInteger,dkTable,,,,eparties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecatalogue,MonTreatmentMethod_tab,dtText,dkTable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecatalogue,MonTypeofPest_tab,dtText,dkTable,,Type of Pest,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecatalogue,MovArrivalDate_tab,dtText,dkTable,,,,emovements,DatArrivalDate,MovMovementsRef_tab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecatalogue,MovMovementDirection_tab,dtText,dkTable,,,,emovements,InfDirection,MovMovementsRef_tab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecatalogue,MovMovements_tab,dtText,dkTable,,,,emovements,SummaryData,MovMovementsRef_tab,List of any movement records associated with the collection item - attaches to the Movements module.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecatalogue,MovMovementsRef_tab,dtInteger,dkTable,,,,emovements,ObjObjectsToBeMovedRef_tab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecatalogue,MovMovementStatus_tab,dtText,dkTable,,Security Record Status,1,emovements,SecRecordStatus,MovMovementsRef_tab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecatalogue,MovMovementSupervisor_tab,dtText,dkTable,,,,emovements,InfMovementSupervisorLocal,MovMovementsRef_tab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecatalogue,MovMovmentNumber_tab,dtText,dkTable,,,,emovements,InfMovementNumber,MovMovementsRef_tab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecatalogue,MovScheduledMovementDate_tab,dtText,dkTable,,,,emovements,DatScheduledMovementDate,MovMovementsRef_tab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecatalogue,MulCreator_nesttab,dtText,dkNested,,Media Creator,1,emultimedia,MulCreator_tab,MulMultiMediaRef_tab,"The person or organization primarily responsible for creating the intellectual content of the resource. For example, authors in the case of written documents, artists, photographers, or illustrators in the case of visual resources. (Dublin Core Metadata standard)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecatalogue,MulDescription_tab,dtText,dkTable,,,,emultimedia,MulDescription,MulMultiMediaRef_tab,"An account of the content of the resource, for instance a description of an image, an abstract or table of contents of a text document. (Dublin Core Metadata standard)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecatalogue,MulIdentifier_tab,dtText,dkTable,,,,emultimedia,MulIdentifier,MulMultiMediaRef_tab,"The filename of the resource, giving a unique identification; automatically generated by EMu when the resource is attached. (Dublin Core Metadata standard)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecatalogue,MulMimeFormat_tab,dtText,dkTable,MulMimeType_tab,MIME Type,2,emultimedia,MulMimeFormat,MulMultiMediaRef_tab,"The MIME Format is a subcategory of the MIME Type and is automatically generated from a lookup list, which contains the appropriate subcategories depending on the MIME Type selected. (Dublin Core Metadata standard)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecatalogue,MulMimeType_tab,dtText,dkTable,,MIME Type,1,emultimedia,MulMimeType,MulMultiMediaRef_tab,"Internet Media Type, using standard MIME list of categories, describing the physical manifestation of the resource. Types are automatically generated from a lookup list including, for example, image, video, audio, text when the resource is attached. (Dublin Core Metadata standard)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecatalogue,MulMultiMedia_tab,dtText,dkTable,,,,emultimedia,SummaryData,MulMultiMediaRef_tab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecatalogue,MulMultiMediaRef_tab,dtInteger,dkTable,,,,emultimedia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecatalogue,MulSubject_tab,dtText,dkTable,,Subjects Keywords,1,emultimedia,DetSubject_tab,MulMultiMediaRef_tab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecatalogue,MulTitle_tab,dtText,dkTable,,,,emultimedia,MulTitle,MulMultiMediaRef_tab,"The name given to the resource, usually by the Creator or Publisher. (Dublin Core Metadata standard)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecatalogue,NarNarratives,dtText,dkTable,,,,enarratives,SummaryData,NarNarrativesRef_tab,List of any narrative records associated with the Site - attaches to the Narratives module.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecatalogue,NarNarrativesRef_tab,dtInteger,dkTable,,,,enarratives,ObjObjectsRef_tab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecatalogue,NotNotes,dtText,dkAtom,,,,,,,Text notes that are not already contained in a defined field.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecatalogue,NteAttributedTo_nesttab,dtText,dkNested,,,,eparties,SummaryData,NteAttributedToRef_nesttab,A link to relevant Parties records.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecatalogue,NteAttributedToRef_nesttab,dtInteger,dkNested,,,,eparties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecatalogue,NteBibliographyRef_nesttab,dtInteger,dkNested,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecatalogue,NteDate0,dtDate,dkTable,,,,,,,A date for the note.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecatalogue,NteMetadata_tab,dtText,dkTable,,,,,,,Indicates whether the note has metadata (Yes/No).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecatalogue,NteText0,dtText,dkTable,,,,,,,The text of the note.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecatalogue,NteType_tab,dtText,dkTable,,Note Type,1,,,,Type of note.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecatalogue,NybRecordType,dtText,dkAtom,,UHMB Record Type,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecatalogue,OthDateRecorded0,dtDate,dkTable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecatalogue,OthDeterminationDate0,dtDate,dkTable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecatalogue,OthDeterminedBy_tab,dtText,dkTable,,,,eparties,SummaryData,OthDeterminedByRef_tab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecatalogue,OthDeterminedByRef_tab,dtText,dkTable,,,,eparties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
